qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
416,iroute,Combined streetlight and pollution readings near Old Town Core Lighthouse,6,sl_000001;sl_000002;sl_000016;sl_000025;sl_000026;sl_000037;sl_000043;sl_000053;sl_000060;sl_000068;sl_000077;sl_000081;sl_000082;sl_000084;sl_000092;sl_000094;sl_000095;sl_000104;sl_000110;sl_000118;sl_000123;sl_000124;sl_000130;sl_000134;sl_000136;sl_000141;sl_000143;sl_000150;sl_000152;sl_000157;sl_000164;sl_000166;sl_000170;sl_000187;sl_000194;sl_000199;sl_000205;sl_000216;sl_000217;sl_000235;sl_000236;sl_000244;sl_000245;sl_000254;sl_000258;sl_000271;sl_000273;sl_000277;sl_000282;sl_000286;sl_000295;sl_000316;sl_000330;sl_000344;sl_000361;sl_000372;sl_000373;sl_000405;sl_000421;sl_000428;sl_000435;sl_000437;sl_000444;sl_000450;sl_000454;sl_000455;sl_000460;sl_000468;sl_000474;sl_000475;sl_000477;sl_000478;sl_000486;sl_000503;sl_000518;sl_000529;sl_000536;sl_000537;sl_000540;sl_000541;sl_000557;sl_000580;sl_000587;sl_000589;pol_000007;pol_000017;pol_000019;pol_000023;pol_000032;pol_000034;pol_000037;pol_000047;pol_000055;pol_000081;pol_000094;pol_000129;pol_000137;pol_000145;pol_000171;pol_000183;pol_000201;pol_000232;pol_000237;pol_000244;pol_000247;pol_000248;pol_000254;pol_000275;pol_000277;pol_000289;pol_000292;pol_000299;pol_000310;pol_000328;pol_000330;pol_000346;pol_000357;pol_000358;pol_000366;pol_000368;pol_000371;pol_000375;pol_000377;pol_000382;pol_000388;pol_000401;pol_000416;pol_000417;pol_000421;pol_000445;pol_000459;pol_000463;pol_000464;pol_000487;pol_000495;pol_000503;pol_000514;pol_000535;pol_000545;pol_000553;pol_000554;pol_000557;pol_000571;pol_000573;pol_000578;pol_000582;pol_000588;pol_000595,/domain6,/domain6/data/doc/pol_000368,/domain6=2.1711(0.60124);/domain1=1.75887(0.492669);/domain0=1.6511(0.496706);/domain5=1.52375(0.440414);/domain4=1.33876(0.46766),1,1,0.705564,103400.0000,103407.6087,103408.1835,103415.7983,15.7983,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,103400000000,103407608720,103408183504,103415798272
417,iroute,Combined parking and pollution readings near Midtown Center Cathedral,4,p_000002;p_000006;p_000010;p_000014;p_000017;p_000018;p_000019;p_000020;p_000021;p_000026;p_000027;p_000028;p_000031;p_000036;p_000038;p_000040;p_000042;p_000045;p_000092;p_000094;p_000104;p_000170;p_000175;p_000188;p_000232;p_000233;p_000242;p_000249;p_000262;p_000276;p_000279;p_000331;p_000336;p_000364;p_000380;p_000394;p_000398;p_000402;p_000431;p_000434;p_000451;p_000454;p_000492;p_000503;p_000536;p_000549;p_000553;p_000562;p_000586;p_000587;pol_000011;pol_000035;pol_000039;pol_000054;pol_000065;pol_000079;pol_000084;pol_000097;pol_000112;pol_000120;pol_000134;pol_000174;pol_000210;pol_000216;pol_000221;pol_000252;pol_000256;pol_000258;pol_000265;pol_000283;pol_000286;pol_000301;pol_000318;pol_000334;pol_000352;pol_000365;pol_000378;pol_000383;pol_000385;pol_000387;pol_000395;pol_000396;pol_000399;pol_000402;pol_000424;pol_000429;pol_000432;pol_000434;pol_000435;pol_000440;pol_000466;pol_000471;pol_000475;pol_000493;pol_000494;pol_000501;pol_000504;pol_000507;pol_000521;pol_000525;pol_000534;pol_000547;pol_000555;pol_000560;pol_000561;pol_000562;pol_000579,/domain4,/domain4/data/doc/pol_000256,/domain7=2.23159(0.604095);/domain1=2.15729(0.578286);/domain4=2.12654(0.649644);/domain0=1.76914(0.528881);/domain6=1.69955(0.52888),1,1,0.728324,103600.0000,103606.3486,103607.7595,103614.1043,14.1043,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.3486,6.3448,103600000000,103606348576,103607759504,103614104272
418,iroute,Show parking plus streetlight data in Westside Heights Financial Row,1,p_000039;p_000047;p_000058;p_000072;p_000073;p_000082;p_000086;p_000089;p_000097;p_000101;p_000111;p_000115;p_000119;p_000120;p_000123;p_000125;p_000136;p_000144;p_000147;p_000155;p_000176;p_000183;p_000185;p_000186;p_000191;p_000194;p_000201;p_000209;p_000213;p_000221;p_000222;p_000224;p_000244;p_000245;p_000254;p_000255;p_000266;p_000272;p_000277;p_000286;p_000291;p_000298;p_000302;p_000316;p_000317;p_000321;p_000322;p_000325;p_000328;p_000341;p_000344;p_000350;p_000352;p_000353;p_000368;p_000375;p_000376;p_000377;p_000383;p_000392;p_000399;p_000408;p_000411;p_000417;p_000432;p_000435;p_000440;p_000443;p_000450;p_000452;p_000457;p_000462;p_000473;p_000482;p_000484;p_000485;p_000491;p_000493;p_000494;p_000500;p_000508;p_000510;p_000511;p_000515;p_000516;p_000522;p_000537;p_000538;p_000544;p_000546;p_000555;p_000559;p_000561;p_000567;p_000575;p_000581;p_000590;p_000591;p_000599;sl_000062;sl_000065;sl_000071;sl_000088;sl_000100;sl_000101;sl_000103;sl_000108;sl_000109;sl_000114;sl_000119;sl_000127;sl_000128;sl_000132;sl_000147;sl_000151;sl_000163;sl_000167;sl_000169;sl_000176;sl_000184;sl_000192;sl_000193;sl_000198;sl_000201;sl_000204;sl_000206;sl_000209;sl_000212;sl_000213;sl_000223;sl_000230;sl_000231;sl_000234;sl_000240;sl_000241;sl_000243;sl_000247;sl_000248;sl_000256;sl_000257;sl_000263;sl_000266;sl_000267;sl_000269;sl_000274;sl_000293;sl_000297;sl_000308;sl_000321;sl_000333;sl_000334;sl_000336;sl_000342;sl_000346;sl_000348;sl_000350;sl_000353;sl_000354;sl_000358;sl_000363;sl_000367;sl_000370;sl_000379;sl_000404;sl_000429;sl_000433;sl_000438;sl_000440;sl_000457;sl_000461;sl_000464;sl_000479;sl_000484;sl_000489;sl_000491;sl_000492;sl_000498;sl_000501;sl_000519;sl_000521;sl_000526;sl_000530;sl_000535;sl_000542;sl_000543;sl_000544;sl_000545;sl_000546;sl_000548;sl_000549;sl_000554;sl_000560;sl_000567;sl_000577;sl_000583;sl_000595;sl_000600,/domain1,/domain1/data/doc/p_000522,/domain1=2.05976(0.558295);/domain5=1.55689(0.448616);/domain2=1.53498(0.517565);/domain7=1.3087(0.399997);/domain0=1.30746(0.421274),1,1,0.730107,103800.0000,103807.2307,103808.1736,103808.1736,8.1736,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,0.0000,103800000000,103807230688,103808173632,103808173632
419,iroute,Find traffic and pollution sensors in Greenfield Park,7,traf_000001;traf_000003;traf_000031;traf_000032;traf_000038;traf_000057;traf_000062;traf_000066;traf_000074;traf_000080;traf_000081;traf_000087;traf_000093;traf_000096;traf_000100;traf_000103;traf_000123;traf_000128;traf_000138;traf_000144;traf_000150;traf_000151;traf_000154;traf_000161;traf_000164;traf_000175;traf_000182;traf_000184;traf_000189;traf_000196;traf_000207;traf_000220;traf_000222;traf_000236;traf_000250;traf_000254;traf_000257;traf_000268;traf_000277;traf_000280;traf_000283;traf_000284;traf_000286;traf_000297;traf_000299;traf_000302;traf_000307;traf_000309;traf_000316;traf_000325;traf_000326;traf_000329;traf_000342;traf_000345;traf_000347;traf_000348;traf_000362;traf_000368;traf_000371;traf_000372;traf_000377;traf_000386;traf_000393;traf_000395;traf_000416;traf_000423;traf_000457;traf_000473;traf_000485;traf_000491;traf_000496;traf_000497;traf_000500;traf_000504;traf_000507;traf_000515;traf_000517;traf_000520;traf_000521;traf_000524;traf_000533;traf_000537;traf_000542;traf_000545;traf_000548;traf_000551;traf_000561;traf_000573;traf_000588;traf_000598;pol_000002;pol_000015;pol_000016;pol_000031;pol_000038;pol_000040;pol_000044;pol_000048;pol_000051;pol_000059;pol_000086;pol_000088;pol_000091;pol_000093;pol_000096;pol_000108;pol_000111;pol_000123;pol_000125;pol_000132;pol_000133;pol_000140;pol_000144;pol_000146;pol_000147;pol_000148;pol_000149;pol_000152;pol_000153;pol_000160;pol_000169;pol_000170;pol_000192;pol_000202;pol_000214;pol_000218;pol_000224;pol_000229;pol_000239;pol_000242;pol_000253;pol_000255;pol_000259;pol_000260;pol_000270;pol_000271;pol_000273;pol_000274;pol_000285;pol_000288;pol_000308;pol_000309;pol_000313;pol_000314;pol_000316;pol_000345;pol_000348;pol_000355;pol_000364;pol_000369;pol_000372;pol_000379;pol_000400;pol_000403;pol_000405;pol_000411;pol_000418;pol_000423;pol_000431;pol_000444;pol_000452;pol_000460;pol_000472;pol_000473;pol_000476;pol_000483;pol_000488;pol_000498;pol_000508;pol_000509;pol_000513;pol_000540;pol_000544;pol_000567;pol_000568;pol_000589;pol_000590;pol_000592,/domain7,/domain7/data/doc/traf_000524,/domain7=3.27922(0.835779);/domain1=2.61696(0.67832);/domain6=2.1927(0.647457);/domain2=2.12573(0.664532);/domain4=2.06895(0.635399),1,1,0.790292,104000.0000,104006.6567,104008.1055,104014.7683,14.7683,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,104000000000,104006656736,104008105504,104014768304
420,iroute,Combined streetlight and pollution readings near Eastshore Quarter Art Museum,2,sl_000003;sl_000005;sl_000007;sl_000009;sl_000013;sl_000020;sl_000021;sl_000028;sl_000031;sl_000034;sl_000038;sl_000039;sl_000055;sl_000064;sl_000078;sl_000089;sl_000111;sl_000131;sl_000159;sl_000171;sl_000172;sl_000186;sl_000202;sl_000210;sl_000239;sl_000249;sl_000268;sl_000314;sl_000315;sl_000317;sl_000326;sl_000341;sl_000345;sl_000356;sl_000369;sl_000408;sl_000409;sl_000431;sl_000483;sl_000506;sl_000509;sl_000511;sl_000512;sl_000528;sl_000539;sl_000571;sl_000578;sl_000590;sl_000593;sl_000596;pol_000005;pol_000008;pol_000024;pol_000028;pol_000030;pol_000042;pol_000045;pol_000053;pol_000075;pol_000092;pol_000100;pol_000105;pol_000117;pol_000118;pol_000154;pol_000156;pol_000158;pol_000161;pol_000162;pol_000198;pol_000199;pol_000207;pol_000235;pol_000266;pol_000280;pol_000287;pol_000324;pol_000325;pol_000332;pol_000347;pol_000361;pol_000367;pol_000370;pol_000389;pol_000397;pol_000412;pol_000415;pol_000426;pol_000433;pol_000436;pol_000446;pol_000449;pol_000451;pol_000455;pol_000457;pol_000458;pol_000486;pol_000528;pol_000552;pol_000564,/domain1,/domain1/data/doc/pol_000013,/domain1=2.00389(0.546109);/domain5=1.68507(0.475519);/domain2=1.68232(0.552311);/domain0=1.40994(0.44102);/domain3=1.37099(0.475859),0,0,0.726489,104200.0000,104207.2307,104208.1736,104215.4104,15.4104,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,104200000000,104207230720,104208173648,104215410416
421,iroute,Combined traffic and pollution readings near Old Town Core Main Station,6,traf_000008;traf_000020;traf_000023;traf_000037;traf_000042;traf_000045;traf_000047;traf_000053;traf_000059;traf_000063;traf_000067;traf_000075;traf_000077;traf_000095;traf_000118;traf_000146;traf_000147;traf_000159;traf_000160;traf_000165;traf_000168;traf_000169;traf_000172;traf_000174;traf_000199;traf_000209;traf_000211;traf_000213;traf_000215;traf_000221;traf_000224;traf_000246;traf_000247;traf_000251;traf_000261;traf_000276;traf_000292;traf_000301;traf_000314;traf_000318;traf_000330;traf_000338;traf_000340;traf_000341;traf_000355;traf_000375;traf_000380;traf_000398;traf_000402;traf_000406;traf_000410;traf_000412;traf_000417;traf_000420;traf_000427;traf_000430;traf_000437;traf_000441;traf_000456;traf_000464;traf_000474;traf_000475;traf_000489;traf_000490;traf_000512;traf_000531;traf_000547;traf_000559;traf_000562;traf_000566;traf_000571;traf_000584;traf_000599;pol_000007;pol_000017;pol_000019;pol_000023;pol_000032;pol_000034;pol_000037;pol_000047;pol_000055;pol_000081;pol_000094;pol_000129;pol_000137;pol_000145;pol_000171;pol_000183;pol_000201;pol_000232;pol_000237;pol_000244;pol_000247;pol_000248;pol_000254;pol_000275;pol_000277;pol_000289;pol_000292;pol_000299;pol_000310;pol_000328;pol_000330;pol_000346;pol_000357;pol_000358;pol_000366;pol_000368;pol_000371;pol_000375;pol_000377;pol_000382;pol_000388;pol_000401;pol_000416;pol_000417;pol_000421;pol_000445;pol_000459;pol_000463;pol_000464;pol_000487;pol_000495;pol_000503;pol_000514;pol_000535;pol_000545;pol_000553;pol_000554;pol_000557;pol_000571;pol_000573;pol_000578;pol_000582;pol_000588;pol_000595,/domain6,/domain6/data/doc/traf_000118,/domain6=2.5904(0.743084);/domain1=2.05521(0.556069);/domain7=1.95157(0.542169);/domain2=1.73329(0.565212);/domain3=1.73089(0.576277),1,1,0.723614,104400.0000,104407.6087,104408.1055,104415.7203,15.7203,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.6087,7.6148,104400000000,104407608736,104408105504,104415720304
422,iroute,Find traffic and pollution sensors in North Harbor,0,traf_000013;traf_000019;traf_000024;traf_000041;traf_000064;traf_000082;traf_000085;traf_000101;traf_000104;traf_000107;traf_000110;traf_000113;traf_000119;traf_000131;traf_000142;traf_000155;traf_000170;traf_000178;traf_000180;traf_000186;traf_000200;traf_000203;traf_000210;traf_000214;traf_000216;traf_000232;traf_000248;traf_000249;traf_000255;traf_000259;traf_000262;traf_000267;traf_000296;traf_000303;traf_000305;traf_000320;traf_000327;traf_000332;traf_000337;traf_000339;traf_000354;traf_000364;traf_000381;traf_000392;traf_000405;traf_000411;traf_000419;traf_000421;traf_000439;traf_000447;traf_000454;traf_000455;traf_000462;traf_000488;traf_000494;traf_000499;traf_000502;traf_000506;traf_000510;traf_000516;traf_000528;traf_000535;traf_000538;traf_000539;traf_000540;traf_000543;traf_000556;traf_000569;traf_000576;traf_000579;pol_000001;pol_000006;pol_000009;pol_000020;pol_000021;pol_000025;pol_000027;pol_000029;pol_000033;pol_000041;pol_000049;pol_000061;pol_000066;pol_000067;pol_000071;pol_000083;pol_000099;pol_000102;pol_000103;pol_000107;pol_000114;pol_000121;pol_000126;pol_000172;pol_000175;pol_000178;pol_000181;pol_000187;pol_000189;pol_000203;pol_000205;pol_000209;pol_000217;pol_000222;pol_000226;pol_000251;pol_000267;pol_000276;pol_000282;pol_000284;pol_000290;pol_000294;pol_000296;pol_000304;pol_000320;pol_000323;pol_000331;pol_000333;pol_000342;pol_000349;pol_000351;pol_000390;pol_000391;pol_000392;pol_000398;pol_000406;pol_000407;pol_000408;pol_000409;pol_000414;pol_000422;pol_000425;pol_000447;pol_000461;pol_000467;pol_000468;pol_000469;pol_000470;pol_000481;pol_000491;pol_000496;pol_000499;pol_000502;pol_000506;pol_000515;pol_000516;pol_000519;pol_000522;pol_000527;pol_000538;pol_000546;pol_000548;pol_000549;pol_000550;pol_000551;pol_000569;pol_000574;pol_000575;pol_000591;pol_000594;pol_000597;pol_000600,/domain2,/domain2/data/doc/pol_000118,/domain1=2.31934(0.613551);/domain7=2.18742(0.600228);/domain6=2.06947(0.617828);/domain4=1.9867(0.615055);/domain2=1.88655(0.603999),0,0,0.683682,104600.0000,104608.1104,104608.1104,104616.2072,16.2072,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1104,8.0968,104600000000,104608110432,104608110432,104616207200
423,iroute,Search for parking alongside traffic around North Harbor Botanical Garden,0,p_000004;p_000007;p_000008;p_000009;p_000024;p_000025;p_000033;p_000034;p_000050;p_000063;p_000066;p_000068;p_000085;p_000095;p_000096;p_000102;p_000105;p_000113;p_000129;p_000131;p_000138;p_000148;p_000151;p_000161;p_000165;p_000174;p_000193;p_000196;p_000204;p_000208;p_000211;p_000212;p_000218;p_000220;p_000230;p_000237;p_000258;p_000261;p_000271;p_000283;p_000287;p_000299;p_000306;p_000324;p_000329;p_000342;p_000349;p_000359;p_000370;p_000378;p_000387;p_000419;p_000420;p_000422;p_000427;p_000429;p_000437;p_000456;p_000459;p_000461;p_000467;p_000470;p_000499;p_000518;p_000527;p_000528;p_000542;p_000548;p_000566;p_000571;p_000572;p_000592;p_000595;p_000596;traf_000013;traf_000019;traf_000024;traf_000041;traf_000064;traf_000082;traf_000085;traf_000101;traf_000104;traf_000107;traf_000110;traf_000113;traf_000119;traf_000131;traf_000142;traf_000155;traf_000170;traf_000178;traf_000180;traf_000186;traf_000200;traf_000203;traf_000210;traf_000214;traf_000216;traf_000232;traf_000248;traf_000249;traf_000255;traf_000259;traf_000262;traf_000267;traf_000296;traf_000303;traf_000305;traf_000320;traf_000327;traf_000332;traf_000337;traf_000339;traf_000354;traf_000364;traf_000381;traf_000392;traf_000405;traf_000411;traf_000419;traf_000421;traf_000439;traf_000447;traf_000454;traf_000455;traf_000462;traf_000488;traf_000494;traf_000499;traf_000502;traf_000506;traf_000510;traf_000516;traf_000528;traf_000535;traf_000538;traf_000539;traf_000540;traf_000543;traf_000556;traf_000569;traf_000576;traf_000579,/domain0,/domain0/data/doc/p_000033,/domain0=3.03624(0.824211);/domain5=2.3513(0.621881);/domain2=2.33266(0.720445);/domain7=2.14372(0.584662);/domain1=1.24448(0.380478),1,1,0.767979,104800.0000,104807.7447,104808.1736,104815.9243,15.9243,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,104800000000,104807744688,104808173616,104815924320
424,iroute,Combined streetlight and pollution readings near Eastshore Quarter City Library,2,sl_000003;sl_000005;sl_000007;sl_000009;sl_000013;sl_000020;sl_000021;sl_000028;sl_000031;sl_000034;sl_000038;sl_000039;sl_000055;sl_000064;sl_000078;sl_000089;sl_000111;sl_000131;sl_000159;sl_000171;sl_000172;sl_000186;sl_000202;sl_000210;sl_000239;sl_000249;sl_000268;sl_000314;sl_000315;sl_000317;sl_000326;sl_000341;sl_000345;sl_000356;sl_000369;sl_000408;sl_000409;sl_000431;sl_000483;sl_000506;sl_000509;sl_000511;sl_000512;sl_000528;sl_000539;sl_000571;sl_000578;sl_000590;sl_000593;sl_000596;pol_000005;pol_000008;pol_000024;pol_000028;pol_000030;pol_000042;pol_000045;pol_000053;pol_000075;pol_000092;pol_000100;pol_000105;pol_000117;pol_000118;pol_000154;pol_000156;pol_000158;pol_000161;pol_000162;pol_000198;pol_000199;pol_000207;pol_000235;pol_000266;pol_000280;pol_000287;pol_000324;pol_000325;pol_000332;pol_000347;pol_000361;pol_000367;pol_000370;pol_000389;pol_000397;pol_000412;pol_000415;pol_000426;pol_000433;pol_000436;pol_000446;pol_000449;pol_000451;pol_000455;pol_000457;pol_000458;pol_000486;pol_000528;pol_000552;pol_000564,/domain1,/domain1/data/doc/sl_000491,/domain1=2.33923(0.61788);/domain0=1.82415(0.536664);/domain2=1.80537(0.583454);/domain7=1.76945(0.506875);/domain5=1.66058(0.47019),0,0,0.694956,105000.0000,105007.2307,105008.1884,105008.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.2307,0.0000,105000000000,105007230704,105008188416,105008188416
425,iroute,Find Traffic sensors on an underwater highway in Atlantis at midnight (case 0),,,/domain7,/domain7/data/doc/traf_900094,/domain2=1.34704(0.467457);/domain1=1.33611(0.399578);/domain7=1.23909(0.384603);/domain4=1.05969(0.38577);/domain6=0.889047(0.333995),0,0,0.711802,105200.0000,105206.6666,105208.0907,105214.7535,14.7535,-1,2,-1,5,1,3015,171,45,1108,0,0,0,1,0,,none,,redundant,6.6666,6.6628,105200000000,105206666592,105208090736,105214753536
426,iroute,Search for Parking spots on the surface of the Moon in the year 2099 (case 1),,,/domain2,/domain2/data/doc/p_900235,/domain0=1.86495(0.551211);/domain5=1.70614(0.481168);/domain2=1.6421(0.544809);/domain1=0.912301(0.308029);/domain7=0.787585(0.284751),0,0,0.700479,105400.0000,105408.1005,105408.1736,105416.2703,16.2703,-1,2,-1,4,1,2412,168,42,1105,0,0,0,1,0,,none,,redundant,8.1005,8.0967,105400000000,105408100544,105408173616,105416270320
427,iroute,Locate Streetlights in a nonexistent Quantum Dimension after midnight (case 2),,,/domain0,/domain0/data/doc/traf_900077,/domain0=0.294395(0.183432);/domain5=0.00931721(0.110839);/domain4=-0.000564168(0.127024);/domain1=-0.115768(0.0838026);/domain3=-0.225462(0.0698246),0,0,0.472177,105600.0000,105607.7447,105607.7447,105615.4955,15.4955,-1,2,-1,1,1,603,171,45,1108,0,0,0,1,0,,none,,redundant,7.7447,7.7508,105600000000,105607744736,105607744736,105615495536
428,iroute,Show Pollution sensors orbiting Saturn's rings in winter (case 3),,,/domain1,/domain1/data/doc/pol_900326,/domain1=0.93006(0.311213);/domain7=0.882863(0.308858);/domain3=0.80318(0.336635);/domain4=0.730537(0.304359);/domain6=0.63767(0.273552),0,0,0.492638,105800.0000,105807.2307,105807.2307,105814.4675,14.4675,-1,2,-1,4,1,2412,170,44,1107,0,0,0,1,0,,none,,redundant,7.2307,7.2368,105800000000,105807230720,105807230720,105814467488
429,iroute,Query traffic with velocity exceeding the speed of light on New Year (case 4),,,/domain7,/domain7/data/doc/traf_000277,/domain7=0.617834(0.247211);/domain2=0.0634497(0.142601);/domain6=-0.154045(0.0831846);/domain3=-0.327501(0.0445594);/domain1=-0.413935(0.0187297),0,0,0.476261,106000.0000,106006.6567,106006.6567,106013.3195,13.3195,-1,2,-1,1,1,603,171,45,1108,0,0,0,1,0,,none,,redundant,6.6567,6.6628,106000000000,106006656736,106006656736,106013319536
430,iroute,List parking availability in Mars Colony Alpha at dawn (case 5),,,/domain5,/domain5/data/doc/p_900178,/domain0=2.14347(0.616129);/domain5=1.58023(0.453707);/domain2=1.32268(0.46357);/domain7=1.02021(0.336196);/domain1=0.358734(0.18688),0,0,0.703213,106200.0000,106208.1736,106208.1736,106216.3483,16.3483,-1,2,-1,4,1,2412,168,42,1105,0,0,0,1,0,,none,,redundant,8.1736,8.1747,106200000000,106208173616,106208173616,106216348320
431,iroute,Report on streetlights inside an active volcano before sunrise (case 6),,,/domain1,/domain1/data/doc/sl_900079,/domain0=1.55543(0.474615);/domain1=1.46672(0.428949);/domain6=1.1171(0.363994);/domain3=0.993937(0.37996);/domain4=0.964061(0.372362),0,0,0.540421,106400.0000,106407.2356,106407.7447,106407.7447,7.7447,-1,2,-1,5,1,3015,169,43,1106,0,0,0,1,0,,none,,redundant,7.2356,0.0000,106400000000,106407235632,106407744704,106407744704
432,iroute,Detect Air quality measurements from the bottom of the Mariana Trench on a Sunday (case 7),,,/domain3,/domain3/data/doc/pol_000340,/domain1=2.00582(0.545323);/domain7=1.73583(0.499367);/domain3=1.68113(0.563425);/domain4=1.50996(0.49714);/domain6=1.49962(0.480806),0,0,0.647936,106600.0000,106606.5286,106607.6284,106614.1532,14.1532,-1,2,-1,5,1,3015,170,44,1107,0,0,0,1,0,,none,,redundant,6.5286,6.5248,106600000000,106606528576,106607628432,106614153200
433,iroute,Look for Traffic flow on roads built of pure imagination in summer (case 8),,,/domain7,/domain7/data/doc/traf_000504,/domain7=1.90677(0.532261);/domain2=1.55034(0.518909);/domain1=0.63271(0.246503);/domain6=0.579186(0.259489);/domain0=0.431689(0.217154),0,0,0.624625,106800.0000,106806.6567,106808.0957,106814.7585,14.7585,-1,2,-1,2,1,1206,171,45,1108,0,0,0,1,0,,none,,redundant,6.6567,6.6628,106800000000,106806656736,106808095664,106814758464
434,iroute,Get Parking facilities made of antimatter near Gravity Falls under heavy rain (case 9),,,/domain2,/domain2/data/doc/p_900099,/domain5=1.21017(0.372994);/domain0=1.04593(0.360318);/domain2=1.02947(0.388997);/domain7=1.01247(0.334486);/domain1=0.55096(0.228712),0,0,0.618714,107000.0000,107008.1005,107008.1687,107016.2654,16.2654,-1,2,-1,4,1,2412,168,42,1105,0,0,0,1,0,,none,,redundant,8.1005,8.0967,107000000000,107008100544,107008168688,107016265392
435,iroute,Find streetlights from the year 3025 in Crystal Void at dusk (case 10),,,/domain3,/domain3/data/doc/sl_900171,/domain6=1.35174(0.416809);/domain1=1.25638(0.383074);/domain0=1.03119(0.353564);/domain3=0.865917(0.3474);/domain4=0.644867(0.291179),0,0,0.620017,107200.0000,107206.5335,107207.7546,107214.2793,14.2793,-1,2,-1,4,1,2412,169,43,1106,0,0,0,1,0,,none,,redundant,6.5335,6.5247,107200000000,107206533488,107207754560,107214279296
436,iroute,Search for Atmospheric readings from Phantom Island's invisible shores in the fog (case 11),,,/domain3,/domain3/data/doc/pol_900153,/domain1=1.32573(0.397319);/domain6=0.999625(0.360584);/domain7=0.955854(0.325161);/domain3=0.856161(0.35032);/domain5=0.819556(0.287165),0,0,0.598957,107400.0000,107406.5335,107407.6136,107414.1384,14.1384,-1,2,-1,4,1,2412,170,44,1107,0,0,0,1,0,,none,,redundant,6.5335,6.5248,107400000000,107406533504,107407613648,107414138416
437,iroute,Locate parking on Nebula Square floating in outer space during a blackout (case 12),,,/domain0,/domain0/data/doc/p_900248,/domain5=1.9682(0.538325);/domain0=1.62174(0.494526);/domain2=1.40234(0.483832);/domain1=0.561471(0.231511);/domain7=0.293535(0.175491),0,0,0.807112,107600.0000,107607.7496,107608.1687,107615.9194,15.9194,-1,2,-1,3,1,1809,168,42,1105,0,0,0,1,0,,none,,redundant,7.7496,7.7507,107600000000,107607749616,107608168736,107615919440
438,iroute,Show Traffic congestion on hyperdimensional portals during a solar eclipse (case 13),,,/domain2,/domain2/data/doc/traf_900104,/domain7=1.09802(0.353405);/domain2=1.0856(0.401291);/domain5=0.704286(0.26266);/domain1=-0.300366(0.0434448);/domain0=-0.30467(0.0455266),0,0,0.511270,107800.0000,107808.0957,107808.0957,107816.1925,16.1925,-1,2,-1,2,1,1206,171,45,1108,0,0,0,1,0,,none,,redundant,8.0957,8.0968,107800000000,107808095664,107808095664,107816192464
439,iroute,Query Air quality inside a black hole near Shadow Realm Gate at peak hour (case 14),,,/domain4,/domain4/data/doc/pol_900207,/domain1=1.8877(0.519617);/domain7=1.81134(0.516231);/domain4=1.39075(0.467655);/domain3=1.3842(0.486722);/domain6=1.18387(0.404884),0,0,0.676386,108000.0000,108006.3486,108007.6284,108013.9732,13.9732,-1,2,-1,5,1,3015,170,44,1107,0,0,0,1,0,,none,,redundant,6.3486,6.3448,108000000000,108006348576,108007628432,108013973200
440,iroute,List Traffic sensors on an underwater highway in Atlantis during a solar eclipse (case 15),,,/domain7,/domain7/data/doc/traf_900094,/domain2=1.47231(0.499161);/domain1=1.27731(0.386783);/domain7=1.22717(0.381967);/domain4=0.957135(0.360405);/domain6=0.822453(0.317983),0,0,0.694480,108200.0000,108206.6666,108208.0907,108208.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,0,1,0,,none,,redundant,6.6666,0.0000,108200000000,108206666592,108208090736,108208090736
441,iroute,Report on Parking spots on the surface of the Moon at peak hour (case 16),,,/domain5,/domain5/data/doc/p_900018,/domain5=1.81075(0.503984);/domain0=1.68588(0.509476);/domain2=1.48333(0.504429);/domain7=1.1088(0.355789);/domain1=0.875453(0.299992),0,0,0.723166,108400.0000,108408.1687,108408.1687,108416.3434,16.3434,-1,2,-1,4,1,2412,168,42,1105,0,0,0,1,0,,none,,redundant,8.1687,8.1747,108400000000,108408168688,108408168688,108416343392
