entity_type,entity_id,doc_id,domain_id,lat,lon,canonical_name,streetName,landmarkToken,areaServed,lanternModel,locationCategory,powerState,status
pollution,pollution_000168,pol_000169,7,56.196686,10.201701,/d7/pollution/pol_000169,"Birch Dr, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Uptown,,,,
pollution,pollution_000169,pol_000170,7,56.186561,10.185173,/d7/pollution/pol_000170,"Cherry Ln, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Transit Hub,,,,
pollution,pollution_000170,pol_000171,6,56.17531,10.157849,/d6/pollution/pol_000171,"Cherry Ln, Old Town Core",Old Town Core Cultural Center,Old Town Core Transit Hub,,,,
pollution,pollution_000171,pol_000172,0,56.120167,10.205919,/d0/pollution/pol_000172,"Birch Dr, North Harbor",North Harbor Cathedral,North Harbor Civic Center,,,,
pollution,pollution_000172,pol_000173,1,56.181902,10.232268,/d1/pollution/pol_000173,"Ash Ct, Westside Heights",Westside Heights Central Plaza,Westside Heights Uptown,,,,
pollution,pollution_000173,pol_000174,4,56.126945,10.176635,/d4/pollution/pol_000174,"Valley Path, Midtown Center",Midtown Center City Hall,Midtown Center Residential Block,,,,
pollution,pollution_000174,pol_000175,0,56.13685,10.212766,/d0/pollution/pol_000175,"Birch Dr, North Harbor",North Harbor Convention Center,North Harbor Industrial Zone,,,,
pollution,pollution_000175,pol_000176,1,56.158875,10.229383,/d1/pollution/pol_000176,"Tower Ln, Westside Heights",Westside Heights Central Plaza,Westside Heights Waterfront,,,,
pollution,pollution_000176,pol_000177,3,56.137439,10.245686,/d3/pollution/pol_000177,"Mill Rd, South Hills",South Hills Cathedral,South Hills Commercial Strip,,,,
pollution,pollution_000177,pol_000178,0,56.136712,10.195912,/d0/pollution/pol_000178,"Oak Ave, North Harbor",North Harbor Waterfront Promenade,North Harbor Residential Block,,,,
pollution,pollution_000178,pol_000179,1,56.199298,10.243387,/d1/pollution/pol_000179,"Lake Dr, Westside Heights",Westside Heights Central Plaza,Westside Heights Commercial Strip,,,,
pollution,pollution_000179,pol_000180,5,56.147134,10.203875,/d5/pollution/pol_000180,"Gate St, Lakeside District",Lakeside District Botanical Garden,Lakeside District Civic Center,,,,
pollution,pollution_000180,pol_000181,0,56.126966,10.216609,/d0/pollution/pol_000181,"Lake Dr, North Harbor",North Harbor Botanical Garden,North Harbor Transit Hub,,,,
pollution,pollution_000181,pol_000182,3,56.130751,10.231861,/d3/pollution/pol_000182,"Castle Rd, South Hills",South Hills Sports Arena,South Hills Uptown,,,,
pollution,pollution_000182,pol_000183,6,56.171322,10.163399,/d6/pollution/pol_000183,"King Blvd, Old Town Core",Old Town Core Lighthouse,Old Town Core Financial Row,,,,
pollution,pollution_000183,pol_000184,1,56.165026,10.225445,/d1/pollution/pol_000184,"Cedar Ln, Westside Heights",Westside Heights City Library,Westside Heights Commercial Strip,,,,
pollution,pollution_000184,pol_000185,5,56.143548,10.218902,/d5/pollution/pol_000185,"Market Rd, Lakeside District",Lakeside District City Library,Lakeside District Waterfront,,,,
pollution,pollution_000185,pol_000186,1,56.1635,10.239374,/d1/pollution/pol_000186,"Spruce St, Westside Heights",Westside Heights Town Square,Westside Heights Commercial Strip,,,,
pollution,pollution_000186,pol_000187,0,56.135964,10.212425,/d0/pollution/pol_000187,"Gate St, North Harbor",North Harbor City Library,North Harbor Commercial Strip,,,,
pollution,pollution_000187,pol_000188,3,56.137482,10.247104,/d3/pollution/pol_000188,"Park Rd, South Hills",South Hills Central Plaza,South Hills Arts Quarter,,,,
pollution,pollution_000188,pol_000189,0,56.136248,10.192037,/d0/pollution/pol_000189,"Gate St, North Harbor",North Harbor Botanical Garden,North Harbor Arts Quarter,,,,
pollution,pollution_000189,pol_000190,1,56.156664,10.24691,/d1/pollution/pol_000190,"Ash Ct, Westside Heights",Westside Heights Town Square,Westside Heights Industrial Zone,,,,
pollution,pollution_000190,pol_000191,1,56.143957,10.24019,/d1/pollution/pol_000191,"Gate St, Westside Heights",Westside Heights Lighthouse,Westside Heights Uptown,,,,
pollution,pollution_000191,pol_000192,7,56.190286,10.186587,/d7/pollution/pol_000192,"Market Rd, Greenfield Park",Greenfield Park Botanical Garden,Greenfield Park Uptown,,,,
pollution,pollution_000192,pol_000193,5,56.177169,10.213615,/d5/pollution/pol_000193,"King Blvd, Lakeside District",Lakeside District Riverside Park,Lakeside District Arts Quarter,,,,
pollution,pollution_000193,pol_000194,5,56.160514,10.195379,/d5/pollution/pol_000194,"Cedar Ln, Lakeside District",Lakeside District Town Square,Lakeside District Downtown,,,,
pollution,pollution_000194,pol_000195,1,56.144637,10.247508,/d1/pollution/pol_000195,"Gate St, Westside Heights",Westside Heights University Campus,Westside Heights Residential Block,,,,
pollution,pollution_000195,pol_000196,5,56.170082,10.199623,/d5/pollution/pol_000196,"Birch Dr, Lakeside District",Lakeside District Town Square,Lakeside District Residential Block,,,,
pollution,pollution_000196,pol_000197,5,56.145258,10.178944,/d5/pollution/pol_000197,"Maple Blvd, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Uptown,,,,
pollution,pollution_000197,pol_000198,2,56.178843,10.169492,/d2/pollution/pol_000198,"Garden St, Eastshore Quarter",Eastshore Quarter Sports Arena,Eastshore Quarter Residential Block,,,,
pollution,pollution_000198,pol_000199,2,56.181285,10.16856,/d2/pollution/pol_000199,"School St, Eastshore Quarter",Eastshore Quarter Harbor Bridge,Eastshore Quarter Arts Quarter,,,,
pollution,pollution_000199,pol_000200,5,56.148935,10.185495,/d5/pollution/pol_000200,"Birch Dr, Lakeside District",Lakeside District Riverside Park,Lakeside District Residential Block,,,,
pollution,pollution_000200,pol_000201,6,56.173969,10.171214,/d6/pollution/pol_000201,"Station Rd, Old Town Core",Old Town Core Waterfront Promenade,Old Town Core Industrial Zone,,,,
pollution,pollution_000201,pol_000202,7,56.181154,10.191468,/d7/pollution/pol_000202,"Market Rd, Greenfield Park",Greenfield Park Art Museum,Greenfield Park Industrial Zone,,,,
pollution,pollution_000202,pol_000203,0,56.120747,10.20892,/d0/pollution/pol_000203,"Ash Ct, North Harbor",North Harbor Main Station,North Harbor Waterfront,,,,
pollution,pollution_000203,pol_000204,5,56.156967,10.193545,/d5/pollution/pol_000204,"Birch Dr, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Uptown,,,,
pollution,pollution_000204,pol_000205,0,56.142411,10.205114,/d0/pollution/pol_000205,"Willow Way, North Harbor",North Harbor Lighthouse,North Harbor Financial Row,,,,
pollution,pollution_000205,pol_000206,3,56.139997,10.248067,/d3/pollution/pol_000206,"School St, South Hills",South Hills Botanical Garden,South Hills Residential Block,,,,
pollution,pollution_000206,pol_000207,2,56.191963,10.176657,/d2/pollution/pol_000207,"Tower Ln, Eastshore Quarter",Eastshore Quarter Cultural Center,Eastshore Quarter Commercial Strip,,,,
pollution,pollution_000207,pol_000208,1,56.165248,10.227341,/d1/pollution/pol_000208,"Park Rd, Westside Heights",Westside Heights Historic Market,Westside Heights Commercial Strip,,,,
pollution,pollution_000208,pol_000209,0,56.13905,10.186855,/d0/pollution/pol_000209,"Valley Path, North Harbor",North Harbor Historic Market,North Harbor Financial Row,,,,
pollution,pollution_000209,pol_000210,4,56.12731,10.165034,/d4/pollution/pol_000210,"Willow Way, Midtown Center",Midtown Center Main Station,Midtown Center Uptown,,,,
pollution,pollution_000210,pol_000211,5,56.172867,10.211197,/d5/pollution/pol_000211,"Oak Ave, Lakeside District",Lakeside District City Hall,Lakeside District Downtown,,,,
pollution,pollution_000211,pol_000212,1,56.186291,10.247235,/d1/pollution/pol_000212,"Cedar Ln, Westside Heights",Westside Heights University Campus,Westside Heights Industrial Zone,,,,
pollution,pollution_000212,pol_000213,5,56.164058,10.187527,/d5/pollution/pol_000213,"King Blvd, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Residential Block,,,,
pollution,pollution_000213,pol_000214,7,56.190892,10.178101,/d7/pollution/pol_000214,"Willow Way, Greenfield Park",Greenfield Park Cultural Center,Greenfield Park Residential Block,,,,
pollution,pollution_000214,pol_000215,1,56.188661,10.236333,/d1/pollution/pol_000215,"Cedar Ln, Westside Heights",Westside Heights University Campus,Westside Heights Arts Quarter,,,,
pollution,pollution_000215,pol_000216,4,56.139543,10.162743,/d4/pollution/pol_000216,"Canal St, Midtown Center",Midtown Center Main Station,Midtown Center Residential Block,,,,
pollution,pollution_000216,pol_000217,0,56.141386,10.213706,/d0/pollution/pol_000217,"Oak Ave, North Harbor",North Harbor Cathedral,North Harbor Waterfront,,,,
pollution,pollution_000217,pol_000218,7,56.191143,10.225222,/d7/pollution/pol_000218,"Mill Rd, Greenfield Park",Greenfield Park Cultural Center,Greenfield Park Industrial Zone,,,,
pollution,pollution_000218,pol_000219,1,56.14566,10.237548,/d1/pollution/pol_000219,"River Rd, Westside Heights",Westside Heights Art Museum,Westside Heights Arts Quarter,,,,
pollution,pollution_000219,pol_000220,1,56.166569,10.23756,/d1/pollution/pol_000220,"Spruce St, Westside Heights",Westside Heights Cathedral,Westside Heights Residential Block,,,,
pollution,pollution_000220,pol_000221,4,56.135118,10.15269,/d4/pollution/pol_000221,"Ash Ct, Midtown Center",Midtown Center Botanical Garden,Midtown Center Uptown,,,,
pollution,pollution_000221,pol_000222,0,56.125242,10.208328,/d0/pollution/pol_000222,"Tower Ln, North Harbor",North Harbor University Campus,North Harbor Commercial Strip,,,,
pollution,pollution_000222,pol_000223,1,56.181447,10.247009,/d1/pollution/pol_000223,"King Blvd, Westside Heights",Westside Heights Historic Market,Westside Heights Financial Row,,,,
pollution,pollution_000223,pol_000224,7,56.197677,10.207462,/d7/pollution/pol_000224,"Oak Ave, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Waterfront,,,,
pollution,pollution_000224,pol_000225,5,56.148975,10.214743,/d5/pollution/pol_000225,"Ash Ct, Lakeside District",Lakeside District Botanical Garden,Lakeside District Downtown,,,,
pollution,pollution_000225,pol_000226,0,56.121854,10.210572,/d0/pollution/pol_000226,"Maple Blvd, North Harbor",North Harbor Historic Market,North Harbor Transit Hub,,,,
pollution,pollution_000226,pol_000227,5,56.146211,10.184404,/d5/pollution/pol_000227,"Lake Dr, Lakeside District",Lakeside District Shopping Mall,Lakeside District Civic Center,,,,
pollution,pollution_000227,pol_000228,1,56.184151,10.239845,/d1/pollution/pol_000228,"King Blvd, Westside Heights",Westside Heights Main Station,Westside Heights Waterfront,,,,
pollution,pollution_000228,pol_000229,7,56.196017,10.217457,/d7/pollution/pol_000229,"Queen Ave, Greenfield Park",Greenfield Park City Hall,Greenfield Park Transit Hub,,,,
pollution,pollution_000229,pol_000230,5,56.172404,10.221577,/d5/pollution/pol_000230,"Cherry Ln, Lakeside District",Lakeside District City Hall,Lakeside District Arts Quarter,,,,
pollution,pollution_000230,pol_000231,5,56.174228,10.19719,/d5/pollution/pol_000231,"Oak Ave, Lakeside District",Lakeside District Main Station,Lakeside District Uptown,,,,
pollution,pollution_000231,pol_000232,6,56.16013,10.161754,/d6/pollution/pol_000232,"Church Ln, Old Town Core",Old Town Core Lighthouse,Old Town Core Downtown,,,,
pollution,pollution_000232,pol_000233,3,56.120491,10.234532,/d3/pollution/pol_000233,"Cedar Ln, South Hills",South Hills Riverside Park,South Hills Transit Hub,,,,
pollution,pollution_000233,pol_000234,5,56.160209,10.198256,/d5/pollution/pol_000234,"Summit Way, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Transit Hub,,,,
pollution,pollution_000234,pol_000235,2,56.196669,10.160634,/d2/pollution/pol_000235,"Gate St, Eastshore Quarter",Eastshore Quarter Cultural Center,Eastshore Quarter Financial Row,,,,
pollution,pollution_000235,pol_000236,1,56.178512,10.231884,/d1/pollution/pol_000236,"Castle Rd, Westside Heights",Westside Heights Clock Tower,Westside Heights Commercial Strip,,,,
pollution,pollution_000236,pol_000237,6,56.172992,10.162558,/d6/pollution/pol_000237,"Park Rd, Old Town Core",Old Town Core Sports Arena,Old Town Core Downtown,,,,
pollution,pollution_000237,pol_000238,3,56.139304,10.226766,/d3/pollution/pol_000238,"Willow Way, South Hills",South Hills Cultural Center,South Hills Residential Block,,,,
pollution,pollution_000238,pol_000239,7,56.184121,10.210512,/d7/pollution/pol_000239,"Spruce St, Greenfield Park",Greenfield Park City Library,Greenfield Park Transit Hub,,,,
pollution,pollution_000239,pol_000240,5,56.15772,10.199919,/d5/pollution/pol_000240,"Church Ln, Lakeside District",Lakeside District City Library,Lakeside District Downtown,,,,
pollution,pollution_000240,pol_000241,1,56.145693,10.238627,/d1/pollution/pol_000241,"Bridge Ln, Westside Heights",Westside Heights Cathedral,Westside Heights Financial Row,,,,
pollution,pollution_000241,pol_000242,7,56.19763,10.227866,/d7/pollution/pol_000242,"Summit Way, Greenfield Park",Greenfield Park City Library,Greenfield Park Commercial Strip,,,,
pollution,pollution_000242,pol_000243,5,56.162425,10.200079,/d5/pollution/pol_000243,"King Blvd, Lakeside District",Lakeside District Shopping Mall,Lakeside District Transit Hub,,,,
pollution,pollution_000243,pol_000244,6,56.176897,10.151289,/d6/pollution/pol_000244,"Summit Way, Old Town Core",Old Town Core Sports Arena,Old Town Core Waterfront,,,,
pollution,pollution_000244,pol_000245,5,56.160359,10.190841,/d5/pollution/pol_000245,"Summit Way, Lakeside District",Lakeside District Historic Market,Lakeside District Industrial Zone,,,,
pollution,pollution_000245,pol_000246,5,56.150615,10.214066,/d5/pollution/pol_000246,"Spruce St, Lakeside District",Lakeside District Shopping Mall,Lakeside District Arts Quarter,,,,
pollution,pollution_000246,pol_000247,6,56.156061,10.17327,/d6/pollution/pol_000247,"Gate St, Old Town Core",Old Town Core University Campus,Old Town Core Industrial Zone,,,,
pollution,pollution_000247,pol_000248,6,56.176418,10.156427,/d6/pollution/pol_000248,"School St, Old Town Core",Old Town Core Riverside Park,Old Town Core Financial Row,,,,
pollution,pollution_000248,pol_000249,5,56.176401,10.212343,/d5/pollution/pol_000249,"Lake Dr, Lakeside District",Lakeside District City Hall,Lakeside District Waterfront,,,,
pollution,pollution_000249,pol_000250,1,56.182115,10.241079,/d1/pollution/pol_000250,"Cherry Ln, Westside Heights",Westside Heights Riverside Park,Westside Heights Commercial Strip,,,,
pollution,pollution_000250,pol_000251,0,56.132776,10.222016,/d0/pollution/pol_000251,"River Rd, North Harbor",North Harbor Cultural Center,North Harbor Arts Quarter,,,,
pollution,pollution_000251,pol_000252,4,56.136458,10.172513,/d4/pollution/pol_000252,"Maple Blvd, Midtown Center",Midtown Center Harbor Bridge,Midtown Center Transit Hub,,,,
pollution,pollution_000252,pol_000253,7,56.194702,10.224263,/d7/pollution/pol_000253,"Castle Rd, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Industrial Zone,,,,
pollution,pollution_000253,pol_000254,6,56.161204,10.164224,/d6/pollution/pol_000254,"Queen Ave, Old Town Core",Old Town Core City Library,Old Town Core Financial Row,,,,
pollution,pollution_000254,pol_000255,7,56.179272,10.198985,/d7/pollution/pol_000255,"Valley Path, Greenfield Park",Greenfield Park Harbor Bridge,Greenfield Park Residential Block,,,,
pollution,pollution_000255,pol_000256,4,56.133685,10.169426,/d4/pollution/pol_000256,"Queen Ave, Midtown Center",Midtown Center Cathedral,Midtown Center Waterfront,,,,
pollution,pollution_000256,pol_000257,5,56.1641,10.199423,/d5/pollution/pol_000257,"Lake Dr, Lakeside District",Lakeside District University Campus,Lakeside District Uptown,,,,
pollution,pollution_000257,pol_000258,4,56.127914,10.175603,/d4/pollution/pol_000258,"Cherry Ln, Midtown Center",Midtown Center Sports Arena,Midtown Center Financial Row,,,,
pollution,pollution_000258,pol_000259,7,56.192102,10.203594,/d7/pollution/pol_000259,"Mill Rd, Greenfield Park",Greenfield Park Cultural Center,Greenfield Park Arts Quarter,,,,
pollution,pollution_000259,pol_000260,7,56.18249,10.19475,/d7/pollution/pol_000260,"Bridge Ln, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Transit Hub,,,,
pollution,pollution_000260,pol_000261,3,56.139482,10.234431,/d3/pollution/pol_000261,"Willow Way, South Hills",South Hills Botanical Garden,South Hills Transit Hub,,,,
pollution,pollution_000261,pol_000262,1,56.185393,10.238307,/d1/pollution/pol_000262,"Summit Way, Westside Heights",Westside Heights Art Museum,Westside Heights Uptown,,,,
pollution,pollution_000262,pol_000263,5,56.144517,10.220232,/d5/pollution/pol_000263,"Church Ln, Lakeside District",Lakeside District Cultural Center,Lakeside District Residential Block,,,,
pollution,pollution_000263,pol_000264,5,56.15591,10.211292,/d5/pollution/pol_000264,"Cherry Ln, Lakeside District",Lakeside District Art Museum,Lakeside District Transit Hub,,,,
pollution,pollution_000264,pol_000265,4,56.123463,10.1756,/d4/pollution/pol_000265,"Cherry Ln, Midtown Center",Midtown Center Sports Arena,Midtown Center Waterfront,,,,
pollution,pollution_000265,pol_000266,2,56.198106,10.1626,/d2/pollution/pol_000266,"Mill Rd, Eastshore Quarter",Eastshore Quarter Town Square,Eastshore Quarter Financial Row,,,,
pollution,pollution_000266,pol_000267,0,56.142313,10.21985,/d0/pollution/pol_000267,"King Blvd, North Harbor",North Harbor Cultural Center,North Harbor Downtown,,,,
pollution,pollution_000267,pol_000268,1,56.167155,10.238486,/d1/pollution/pol_000268,"Pine Rd, Westside Heights",Westside Heights City Library,Westside Heights Industrial Zone,,,,
pollution,pollution_000268,pol_000269,3,56.120856,10.240171,/d3/pollution/pol_000269,"Park Rd, South Hills",South Hills Town Square,South Hills Financial Row,,,,
pollution,pollution_000269,pol_000270,7,56.178676,10.190765,/d7/pollution/pol_000270,"Station Rd, Greenfield Park",Greenfield Park Shopping Mall,Greenfield Park Commercial Strip,,,,
pollution,pollution_000270,pol_000271,7,56.179971,10.184976,/d7/pollution/pol_000271,"Castle Rd, Greenfield Park",Greenfield Park Waterfront Promenade,Greenfield Park Waterfront,,,,
pollution,pollution_000271,pol_000272,5,56.169678,10.184714,/d5/pollution/pol_000272,"Harbor Blvd, Lakeside District",Lakeside District Central Plaza,Lakeside District Downtown,,,,
pollution,pollution_000272,pol_000273,7,56.184057,10.18777,/d7/pollution/pol_000273,"Gate St, Greenfield Park",Greenfield Park Art Museum,Greenfield Park Arts Quarter,,,,
pollution,pollution_000273,pol_000274,7,56.191886,10.186546,/d7/pollution/pol_000274,"Mill Rd, Greenfield Park",Greenfield Park Central Plaza,Greenfield Park Civic Center,,,,
pollution,pollution_000274,pol_000275,6,56.167916,10.173139,/d6/pollution/pol_000275,"Station Rd, Old Town Core",Old Town Core Sports Arena,Old Town Core Commercial Strip,,,,
pollution,pollution_000275,pol_000276,0,56.123288,10.179154,/d0/pollution/pol_000276,"Forest Ave, North Harbor",North Harbor Cathedral,North Harbor Downtown,,,,
pollution,pollution_000276,pol_000277,6,56.165392,10.152563,/d6/pollution/pol_000277,"Park Rd, Old Town Core",Old Town Core Shopping Mall,Old Town Core Industrial Zone,,,,
pollution,pollution_000277,pol_000278,5,56.155382,10.203751,/d5/pollution/pol_000278,"Mill Rd, Lakeside District",Lakeside District Lighthouse,Lakeside District Waterfront,,,,
pollution,pollution_000278,pol_000279,1,56.151198,10.245641,/d1/pollution/pol_000279,"Garden St, Westside Heights",Westside Heights City Library,Westside Heights Financial Row,,,,
pollution,pollution_000279,pol_000280,2,56.190013,10.170383,/d2/pollution/pol_000280,"Cedar Ln, Eastshore Quarter",Eastshore Quarter Clock Tower,Eastshore Quarter Uptown,,,,
pollution,pollution_000280,pol_000281,1,56.178564,10.236011,/d1/pollution/pol_000281,"Mill Rd, Westside Heights",Westside Heights City Library,Westside Heights Civic Center,,,,
pollution,pollution_000281,pol_000282,0,56.131825,10.201517,/d0/pollution/pol_000282,"Queen Ave, North Harbor",North Harbor Riverside Park,North Harbor Industrial Zone,,,,
pollution,pollution_000282,pol_000283,4,56.127561,10.170668,/d4/pollution/pol_000283,"Park Rd, Midtown Center",Midtown Center Convention Center,Midtown Center Residential Block,,,,
pollution,pollution_000283,pol_000284,0,56.141772,10.179608,/d0/pollution/pol_000284,"Cedar Ln, North Harbor",North Harbor Lighthouse,North Harbor Commercial Strip,,,,
pollution,pollution_000284,pol_000285,7,56.1873,10.205622,/d7/pollution/pol_000285,"Garden St, Greenfield Park",Greenfield Park Shopping Mall,Greenfield Park Financial Row,,,,
pollution,pollution_000285,pol_000286,4,56.13568,10.171627,/d4/pollution/pol_000286,"School St, Midtown Center",Midtown Center University Campus,Midtown Center Financial Row,,,,
pollution,pollution_000286,pol_000287,2,56.181206,10.163561,/d2/pollution/pol_000287,"Tower Ln, Eastshore Quarter",Eastshore Quarter Town Square,Eastshore Quarter Civic Center,,,,
pollution,pollution_000287,pol_000288,7,56.186246,10.218613,/d7/pollution/pol_000288,"Ash Ct, Greenfield Park",Greenfield Park University Campus,Greenfield Park Waterfront,,,,
pollution,pollution_000288,pol_000289,6,56.157734,10.157562,/d6/pollution/pol_000289,"Park Rd, Old Town Core",Old Town Core Shopping Mall,Old Town Core Civic Center,,,,
pollution,pollution_000289,pol_000290,0,56.123639,10.19233,/d0/pollution/pol_000290,"Castle Rd, North Harbor",North Harbor Botanical Garden,North Harbor Arts Quarter,,,,
pollution,pollution_000290,pol_000291,5,56.149697,10.179319,/d5/pollution/pol_000291,"Queen Ave, Lakeside District",Lakeside District Clock Tower,Lakeside District Financial Row,,,,
pollution,pollution_000291,pol_000292,6,56.167075,10.167936,/d6/pollution/pol_000292,"River Rd, Old Town Core",Old Town Core Waterfront Promenade,Old Town Core Arts Quarter,,,,
pollution,pollution_000292,pol_000293,3,56.130003,10.235835,/d3/pollution/pol_000293,"Spruce St, South Hills",South Hills Main Station,South Hills Financial Row,,,,
pollution,pollution_000293,pol_000294,0,56.126993,10.193899,/d0/pollution/pol_000294,"Pine Rd, North Harbor",North Harbor City Hall,North Harbor Civic Center,,,,
pollution,pollution_000294,pol_000295,5,56.17618,10.179817,/d5/pollution/pol_000295,"Summit Way, Lakeside District",Lakeside District Science Center,Lakeside District Waterfront,,,,
pollution,pollution_000295,pol_000296,0,56.14066,10.182137,/d0/pollution/pol_000296,"Garden St, North Harbor",North Harbor Botanical Garden,North Harbor Industrial Zone,,,,
pollution,pollution_000296,pol_000297,5,56.165651,10.199011,/d5/pollution/pol_000297,"Park Rd, Lakeside District",Lakeside District University Campus,Lakeside District Waterfront,,,,
pollution,pollution_000297,pol_000298,5,56.170715,10.178333,/d5/pollution/pol_000298,"School St, Lakeside District",Lakeside District Botanical Garden,Lakeside District Uptown,,,,
pollution,pollution_000298,pol_000299,6,56.161711,10.173294,/d6/pollution/pol_000299,"Castle Rd, Old Town Core",Old Town Core Cultural Center,Old Town Core Arts Quarter,,,,
pollution,pollution_000299,pol_000300,1,56.171179,10.239181,/d1/pollution/pol_000300,"Mill Rd, Westside Heights",Westside Heights Sports Arena,Westside Heights Commercial Strip,,,,
pollution,pollution_000300,pol_000301,4,56.124291,10.168084,/d4/pollution/pol_000301,"Castle Rd, Midtown Center",Midtown Center Sports Arena,Midtown Center Transit Hub,,,,
pollution,pollution_000301,pol_000302,5,56.155812,10.218705,/d5/pollution/pol_000302,"Maple Blvd, Lakeside District",Lakeside District Central Plaza,Lakeside District Uptown,,,,
pollution,pollution_000302,pol_000303,1,56.185188,10.230247,/d1/pollution/pol_000303,"Church Ln, Westside Heights",Westside Heights City Library,Westside Heights Uptown,,,,
pollution,pollution_000303,pol_000304,0,56.121127,10.200862,/d0/pollution/pol_000304,"Cherry Ln, North Harbor",North Harbor City Library,North Harbor Civic Center,,,,
pollution,pollution_000304,pol_000305,1,56.181317,10.240912,/d1/pollution/pol_000305,"Canal St, Westside Heights",Westside Heights Central Plaza,Westside Heights Commercial Strip,,,,
pollution,pollution_000305,pol_000306,5,56.150609,10.214657,/d5/pollution/pol_000306,"Garden St, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Arts Quarter,,,,
pollution,pollution_000306,pol_000307,5,56.145872,10.206523,/d5/pollution/pol_000307,"Willow Way, Lakeside District",Lakeside District Science Center,Lakeside District Uptown,,,,
pollution,pollution_000307,pol_000308,7,56.190989,10.184751,/d7/pollution/pol_000308,"Market Rd, Greenfield Park",Greenfield Park University Campus,Greenfield Park Industrial Zone,,,,
pollution,pollution_000308,pol_000309,7,56.182556,10.218112,/d7/pollution/pol_000309,"Castle Rd, Greenfield Park",Greenfield Park University Campus,Greenfield Park Financial Row,,,,
pollution,pollution_000309,pol_000310,6,56.164387,10.175323,/d6/pollution/pol_000310,"Spruce St, Old Town Core",Old Town Core Cathedral,Old Town Core Downtown,,,,
pollution,pollution_000310,pol_000311,5,56.144023,10.209063,/d5/pollution/pol_000311,"Harbor Blvd, Lakeside District",Lakeside District Science Center,Lakeside District Transit Hub,,,,
pollution,pollution_000311,pol_000312,1,56.163471,10.241043,/d1/pollution/pol_000312,"Canal St, Westside Heights",Westside Heights Lighthouse,Westside Heights Uptown,,,,
pollution,pollution_000312,pol_000313,7,56.199037,10.199132,/d7/pollution/pol_000313,"Cherry Ln, Greenfield Park",Greenfield Park Shopping Mall,Greenfield Park Uptown,,,,
pollution,pollution_000313,pol_000314,7,56.192812,10.219892,/d7/pollution/pol_000314,"River Rd, Greenfield Park",Greenfield Park Science Center,Greenfield Park Downtown,,,,
pollution,pollution_000314,pol_000315,5,56.15066,10.204588,/d5/pollution/pol_000315,"Mill Rd, Lakeside District",Lakeside District Clock Tower,Lakeside District Civic Center,,,,
pollution,pollution_000315,pol_000316,7,56.183888,10.186236,/d7/pollution/pol_000316,"Mill Rd, Greenfield Park",Greenfield Park City Library,Greenfield Park Industrial Zone,,,,
pollution,pollution_000316,pol_000317,5,56.159146,10.198265,/d5/pollution/pol_000317,"Mill Rd, Lakeside District",Lakeside District Science Center,Lakeside District Industrial Zone,,,,
pollution,pollution_000317,pol_000318,4,56.138778,10.167203,/d4/pollution/pol_000318,"Market Rd, Midtown Center",Midtown Center Central Plaza,Midtown Center Civic Center,,,,
pollution,pollution_000318,pol_000319,1,56.156059,10.229368,/d1/pollution/pol_000319,"Gate St, Westside Heights",Westside Heights Riverside Park,Westside Heights Financial Row,,,,
pollution,pollution_000319,pol_000320,0,56.139583,10.202293,/d0/pollution/pol_000320,"Castle Rd, North Harbor",North Harbor Art Museum,North Harbor Commercial Strip,,,,
pollution,pollution_000320,pol_000321,1,56.173099,10.226463,/d1/pollution/pol_000321,"King Blvd, Westside Heights",Westside Heights Main Station,Westside Heights Commercial Strip,,,,
pollution,pollution_000321,pol_000322,5,56.173895,10.213884,/d5/pollution/pol_000322,"Summit Way, Lakeside District",Lakeside District Convention Center,Lakeside District Financial Row,,,,
pollution,pollution_000322,pol_000323,0,56.12628,10.216345,/d0/pollution/pol_000323,"Oak Ave, North Harbor",North Harbor Harbor Bridge,North Harbor Arts Quarter,,,,
pollution,pollution_000323,pol_000324,2,56.180409,10.16303,/d2/pollution/pol_000324,"School St, Eastshore Quarter",Eastshore Quarter University Campus,Eastshore Quarter Uptown,,,,
pollution,pollution_000324,pol_000325,2,56.189523,10.170923,/d2/pollution/pol_000325,"Willow Way, Eastshore Quarter",Eastshore Quarter Town Square,Eastshore Quarter Downtown,,,,
pollution,pollution_000325,pol_000326,3,56.120296,10.23384,/d3/pollution/pol_000326,"Forest Ave, South Hills",South Hills Riverside Park,South Hills Downtown,,,,
pollution,pollution_000326,pol_000327,1,56.17259,10.247836,/d1/pollution/pol_000327,"Canal St, Westside Heights",Westside Heights Harbor Bridge,Westside Heights Residential Block,,,,
pollution,pollution_000327,pol_000328,6,56.172824,10.162968,/d6/pollution/pol_000328,"Market Rd, Old Town Core",Old Town Core University Campus,Old Town Core Residential Block,,,,
pollution,pollution_000328,pol_000329,1,56.165301,10.244857,/d1/pollution/pol_000329,"Valley Path, Westside Heights",Westside Heights City Hall,Westside Heights Arts Quarter,,,,
