qid	object_id	relevance
q0408	p_000473	1
q0408	p_000482	1
q0408	p_000484	1
q0408	p_000485	1
q0408	p_000491	1
q0408	p_000493	1
q0408	p_000494	1
q0408	p_000500	1
q0408	p_000508	1
q0408	p_000510	1
q0408	p_000511	1
q0408	p_000515	1
q0408	p_000516	1
q0408	p_000522	1
q0408	p_000537	1
q0408	p_000538	1
q0408	p_000544	1
q0408	p_000546	1
q0408	p_000555	1
q0408	p_000559	1
q0408	p_000561	1
q0408	p_000567	1
q0408	p_000575	1
q0408	p_000581	1
q0408	p_000590	1
q0408	p_000591	1
q0408	p_000599	1
q0409	p_000002	1
q0409	p_000006	1
q0409	p_000010	1
q0409	p_000014	1
q0409	p_000017	1
q0409	p_000018	1
q0409	p_000019	1
q0409	p_000020	1
q0409	p_000021	1
q0409	p_000026	1
q0409	p_000027	1
q0409	p_000028	1
q0409	p_000031	1
q0409	p_000036	1
q0409	p_000038	1
q0409	p_000040	1
q0409	p_000042	1
q0409	p_000045	1
q0409	p_000092	1
q0409	p_000094	1
q0409	p_000104	1
q0409	p_000170	1
q0409	p_000175	1
q0409	p_000188	1
q0409	p_000232	1
q0409	p_000233	1
q0409	p_000242	1
q0409	p_000249	1
q0409	p_000262	1
q0409	p_000276	1
q0409	p_000279	1
q0409	p_000331	1
q0409	p_000336	1
q0409	p_000364	1
q0409	p_000380	1
q0409	p_000394	1
q0409	p_000398	1
q0409	p_000402	1
q0409	p_000431	1
q0409	p_000434	1
q0409	p_000451	1
q0409	p_000454	1
q0409	p_000492	1
q0409	p_000503	1
q0409	p_000536	1
q0409	p_000549	1
q0409	p_000553	1
q0409	p_000562	1
q0409	p_000586	1
q0409	p_000587	1
q0409	pol_000011	1
q0409	pol_000035	1
q0409	pol_000039	1
q0409	pol_000054	1
q0409	pol_000065	1
q0409	pol_000079	1
q0409	pol_000084	1
q0409	pol_000097	1
q0409	pol_000112	1
q0409	pol_000120	1
q0409	pol_000134	1
q0409	pol_000174	1
q0409	pol_000210	1
q0409	pol_000216	1
q0409	pol_000221	1
q0409	pol_000252	1
q0409	pol_000256	1
q0409	pol_000258	1
q0409	pol_000265	1
q0409	pol_000283	1
q0409	pol_000286	1
q0409	pol_000301	1
q0409	pol_000318	1
q0409	pol_000334	1
q0409	pol_000352	1
q0409	pol_000365	1
q0409	pol_000378	1
q0409	pol_000383	1
q0409	pol_000385	1
q0409	pol_000387	1
q0409	pol_000395	1
q0409	pol_000396	1
q0409	pol_000399	1
q0409	pol_000402	1
q0409	pol_000424	1
q0409	pol_000429	1
q0409	pol_000432	1
q0409	pol_000434	1
q0409	pol_000435	1
q0409	pol_000440	1
q0409	pol_000466	1
q0409	pol_000471	1
q0409	pol_000475	1
q0409	pol_000493	1
q0409	pol_000494	1
q0409	pol_000501	1
q0409	pol_000504	1
q0409	pol_000507	1
q0409	pol_000521	1
q0409	pol_000525	1
q0409	pol_000534	1
q0409	pol_000547	1
q0409	pol_000555	1
q0409	pol_000560	1
q0409	pol_000561	1
q0409	pol_000562	1
q0409	pol_000579	1
q0410	traf_000089	1
q0410	traf_000092	1
q0410	traf_000097	1
q0410	traf_000106	1
q0410	traf_000112	1
q0410	traf_000122	1
q0410	traf_000124	1
q0410	traf_000126	1
q0410	traf_000127	1
q0410	traf_000140	1
q0410	traf_000158	1
q0410	traf_000162	1
q0410	traf_000173	1
q0410	traf_000177	1
q0410	traf_000187	1
q0410	traf_000191	1
q0410	traf_000192	1
q0410	traf_000193	1
q0410	traf_000195	1
q0410	traf_000202	1
q0410	traf_000208	1
q0410	traf_000217	1
q0410	traf_000218	1
q0410	traf_000219	1
q0410	traf_000225	1
q0410	traf_000231	1
q0410	traf_000233	1
q0410	traf_000243	1
q0410	traf_000244	1
q0410	traf_000245	1
q0410	traf_000252	1
q0410	traf_000253	1
q0410	traf_000260	1
q0410	traf_000265	1
q0410	traf_000269	1
q0410	traf_000271	1
q0410	traf_000273	1
q0410	traf_000275	1
q0410	traf_000282	1
q0410	traf_000285	1
q0410	traf_000287	1
q0410	traf_000293	1
q0410	traf_000304	1
q0410	traf_000310	1
q0410	traf_000311	1
q0410	traf_000321	1
q0410	traf_000322	1
q0410	traf_000324	1
q0410	traf_000333	1
q0410	traf_000334	1
q0410	traf_000335	1
q0410	traf_000352	1
q0410	traf_000360	1
q0410	traf_000374	1
q0410	traf_000376	1
q0410	traf_000379	1
q0410	traf_000383	1
q0410	traf_000388	1
q0410	traf_000390	1
q0410	traf_000391	1
q0410	traf_000399	1
q0410	traf_000403	1
q0410	traf_000409	1
q0410	traf_000413	1
q0410	traf_000414	1
q0410	traf_000415	1
q0410	traf_000422	1
q0410	traf_000424	1
q0410	traf_000431	1
q0410	traf_000432	1
q0410	traf_000435	1
q0410	traf_000436	1
q0410	traf_000442	1
q0410	traf_000444	1
q0410	traf_000446	1
q0410	traf_000448	1
q0410	traf_000459	1
q0410	traf_000461	1
q0410	traf_000467	1
q0410	traf_000468	1
q0410	traf_000472	1
q0410	traf_000478	1
q0410	traf_000479	1
q0410	traf_000484	1
q0410	traf_000487	1
q0410	traf_000503	1
q0410	traf_000505	1
q0410	traf_000509	1
q0410	traf_000511	1
q0410	traf_000525	1
q0410	traf_000526	1
q0410	traf_000536	1
q0410	traf_000557	1
q0410	traf_000560	1
q0410	traf_000563	1
q0410	traf_000564	1
q0410	traf_000570	1
q0410	traf_000574	1
q0410	traf_000575	1
q0410	traf_000577	1
q0410	traf_000578	1
q0410	traf_000581	1
q0410	traf_000585	1
q0410	traf_000587	1
q0410	traf_000594	1
q0410	traf_000600	1
q0410	p_000054	1
q0410	p_000055	1
q0410	p_000057	1
q0410	p_000059	1
q0410	p_000067	1
q0410	p_000071	1
q0410	p_000075	1
q0410	p_000076	1
q0410	p_000080	1
q0410	p_000081	1
q0410	p_000084	1
q0410	p_000090	1
q0410	p_000093	1
q0410	p_000098	1
q0410	p_000103	1
q0410	p_000106	1
q0410	p_000128	1
q0410	p_000135	1
q0410	p_000141	1
q0410	p_000143	1
q0410	p_000153	1
q0410	p_000164	1
q0410	p_000166	1
q0410	p_000169	1
q0410	p_000190	1
q0410	p_000195	1
q0410	p_000199	1
q0410	p_000202	1
q0410	p_000207	1
q0410	p_000210	1
q0410	p_000215	1
q0410	p_000235	1
q0410	p_000240	1
q0410	p_000243	1
q0410	p_000248	1
q0410	p_000256	1
q0410	p_000260	1
q0410	p_000267	1
q0410	p_000268	1
q0410	p_000273	1
q0410	p_000274	1
q0410	p_000275	1
q0410	p_000282	1
q0410	p_000289	1
q0410	p_000294	1
q0410	p_000300	1
q0410	p_000305	1
q0410	p_000308	1
q0410	p_000311	1
q0410	p_000332	1
q0410	p_000334	1
q0410	p_000335	1
q0410	p_000337	1
q0410	p_000340	1
q0410	p_000346	1
q0410	p_000354	1
q0410	p_000363	1
q0410	p_000366	1
q0410	p_000374	1
q0410	p_000382	1
q0410	p_000385	1
q0410	p_000391	1
q0410	p_000397	1
q0410	p_000403	1
q0410	p_000405	1
q0410	p_000406	1
q0410	p_000407	1
q0410	p_000414	1
q0410	p_000423	1
q0410	p_000426	1
q0410	p_000433	1
q0410	p_000438	1
q0410	p_000439	1
q0410	p_000444	1
q0410	p_000448	1
q0410	p_000449	1
q0410	p_000455	1
q0410	p_000458	1
q0410	p_000460	1
q0410	p_000466	1
q0410	p_000469	1
q0410	p_000476	1
q0410	p_000489	1
q0410	p_000513	1
q0410	p_000519	1
q0410	p_000526	1
q0410	p_000533	1
q0410	p_000535	1
q0410	p_000543	1
q0410	p_000552	1
q0410	p_000565	1
q0410	p_000569	1
q0410	p_000574	1
q0410	p_000578	1
q0410	p_000580	1
q0410	p_000582	1
q0410	p_000589	1
q0410	p_000597	1
q0411	p_000003	1
q0411	p_000005	1
q0411	p_000023	1
q0411	p_000029	1
q0411	p_000032	1
q0411	p_000035	1
q0411	p_000043	1
q0411	p_000048	1
q0411	p_000051	1
q0411	p_000053	1
q0411	p_000070	1
q0411	p_000074	1
q0411	p_000087	1
q0411	p_000091	1
q0411	p_000114	1
q0411	p_000126	1
q0411	p_000140	1
q0411	p_000142	1
q0411	p_000149	1
q0411	p_000154	1
q0411	p_000156	1
q0411	p_000159	1
q0411	p_000162	1
q0411	p_000163	1
q0411	p_000172	1
q0411	p_000178	1
q0411	p_000180	1
q0411	p_000184	1
q0411	p_000216	1
q0411	p_000217	1
q0411	p_000223	1
q0411	p_000231	1
q0411	p_000269	1
q0411	p_000278	1
q0411	p_000281	1
q0411	p_000290	1
q0411	p_000295	1
q0411	p_000296	1
q0411	p_000301	1
q0411	p_000304	1
q0411	p_000310	1
q0411	p_000319	1
q0411	p_000330	1
q0411	p_000347	1
q0411	p_000351	1
q0411	p_000356	1
q0411	p_000357	1
q0411	p_000361	1
q0411	p_000388	1
q0411	p_000395	1
q0411	p_000409	1
q0411	p_000413	1
q0411	p_000416	1
q0411	p_000418	1
q0411	p_000428	1
q0411	p_000436	1
q0411	p_000441	1
q0411	p_000445	1
q0411	p_000463	1
q0411	p_000480	1
q0411	p_000481	1
q0411	p_000486	1
q0411	p_000488	1
q0411	p_000496	1
q0411	p_000501	1
q0411	p_000504	1
q0411	p_000509	1
q0411	p_000512	1
q0411	p_000524	1
q0411	p_000531	1
q0411	p_000532	1
q0411	p_000534	1
q0411	p_000540	1
q0411	p_000550	1
q0411	p_000556	1
q0411	p_000557	1
q0411	p_000564	1
q0411	p_000584	1
q0411	p_000585	1
q0411	p_000598	1
q0411	pol_000007	1
q0411	pol_000017	1
q0411	pol_000019	1
q0411	pol_000023	1
q0411	pol_000032	1
q0411	pol_000034	1
q0411	pol_000037	1
q0411	pol_000047	1
q0411	pol_000055	1
q0411	pol_000081	1
q0411	pol_000094	1
q0411	pol_000129	1
q0411	pol_000137	1
q0411	pol_000145	1
q0411	pol_000171	1
q0411	pol_000183	1
q0411	pol_000201	1
q0411	pol_000232	1
q0411	pol_000237	1
q0411	pol_000244	1
q0411	pol_000247	1
q0411	pol_000248	1
q0411	pol_000254	1
q0411	pol_000275	1
q0411	pol_000277	1
q0411	pol_000289	1
q0411	pol_000292	1
q0411	pol_000299	1
q0411	pol_000310	1
q0411	pol_000328	1
q0411	pol_000330	1
q0411	pol_000346	1
q0411	pol_000357	1
q0411	pol_000358	1
q0411	pol_000366	1
q0411	pol_000368	1
q0411	pol_000371	1
q0411	pol_000375	1
q0411	pol_000377	1
q0411	pol_000382	1
q0411	pol_000388	1
q0411	pol_000401	1
q0411	pol_000416	1
q0411	pol_000417	1
q0411	pol_000421	1
q0411	pol_000445	1
q0411	pol_000459	1
q0411	pol_000463	1
q0411	pol_000464	1
q0411	pol_000487	1
q0411	pol_000495	1
q0411	pol_000503	1
q0411	pol_000514	1
q0411	pol_000535	1
q0411	pol_000545	1
q0411	pol_000553	1
q0411	pol_000554	1
q0411	pol_000557	1
q0411	pol_000571	1
q0411	pol_000573	1
q0411	pol_000578	1
q0411	pol_000582	1
q0411	pol_000588	1
q0411	pol_000595	1
q0412	traf_000009	1
q0412	traf_000022	1
q0412	traf_000026	1
q0412	traf_000078	1
q0412	traf_000084	1
q0412	traf_000108	1
q0412	traf_000109	1
q0412	traf_000116	1
q0412	traf_000117	1
q0412	traf_000120	1
q0412	traf_000130	1
q0412	traf_000134	1
q0412	traf_000149	1
q0412	traf_000153	1
q0412	traf_000156	1
q0412	traf_000179	1
q0412	traf_000183	1
q0412	traf_000190	1
q0412	traf_000198	1
q0412	traf_000204	1
q0412	traf_000206	1
q0412	traf_000258	1
q0412	traf_000264	1
q0412	traf_000270	1
q0412	traf_000279	1
q0412	traf_000288	1
q0412	traf_000290	1
q0412	traf_000295	1
q0412	traf_000319	1
q0412	traf_000346	1
q0412	traf_000350	1
q0412	traf_000361	1
q0412	traf_000373	1
q0412	traf_000378	1
q0412	traf_000387	1
q0412	traf_000400	1
q0412	traf_000407	1
q0412	traf_000428	1
q0412	traf_000433	1
q0412	traf_000434	1
q0412	traf_000440	1
q0412	traf_000453	1
q0412	traf_000458	1
q0412	traf_000469	1
q0412	traf_000471	1
q0412	traf_000493	1
q0412	traf_000514	1
q0412	traf_000519	1
q0412	traf_000527	1
q0412	traf_000532	1
q0412	traf_000544	1
q0412	traf_000567	1
q0412	traf_000580	1
q0412	traf_000586	1
q0412	traf_000592	1
q0412	p_000001	1
q0412	p_000011	1
q0412	p_000013	1
q0412	p_000016	1
q0412	p_000062	1
q0412	p_000064	1
q0412	p_000078	1
q0412	p_000122	1
q0412	p_000124	1
q0412	p_000130	1
q0412	p_000150	1
q0412	p_000168	1
q0412	p_000205	1
q0412	p_000236	1
q0412	p_000247	1
q0412	p_000251	1
q0412	p_000252	1
q0412	p_000263	1
q0412	p_000270	1
q0412	p_000309	1
q0412	p_000312	1
q0412	p_000333	1
q0412	p_000338	1
q0412	p_000339	1
q0412	p_000345	1
q0412	p_000348	1
q0412	p_000358	1
q0412	p_000360	1
q0412	p_000367	1
q0412	p_000369	1
q0412	p_000373	1
q0412	p_000386	1
q0412	p_000389	1
q0412	p_000390	1
q0412	p_000404	1
q0412	p_000424	1
q0412	p_000425	1
q0412	p_000453	1
q0412	p_000464	1
q0412	p_000468	1
q0412	p_000507	1
q0412	p_000517	1
q0412	p_000521	1
q0412	p_000554	1
q0412	p_000560	1
q0412	p_000570	1
q0412	p_000577	1
q0412	p_000579	1
q0412	p_000588	1
q0412	p_000593	1
q0413	p_000004	1
q0413	p_000007	1
q0413	p_000008	1
q0413	p_000009	1
q0413	p_000024	1
q0413	p_000025	1
q0413	p_000033	1
q0413	p_000034	1
q0413	p_000050	1
q0413	p_000063	1
q0413	p_000066	1
q0413	p_000068	1
q0413	p_000085	1
q0413	p_000095	1
q0413	p_000096	1
q0413	p_000102	1
q0413	p_000105	1
q0413	p_000113	1
q0413	p_000129	1
q0413	p_000131	1
q0413	p_000138	1
q0413	p_000148	1
q0413	p_000151	1
q0413	p_000161	1
q0413	p_000165	1
q0413	p_000174	1
q0413	p_000193	1
q0413	p_000196	1
q0413	p_000204	1
q0413	p_000208	1
q0413	p_000211	1
q0413	p_000212	1
q0413	p_000218	1
q0413	p_000220	1
q0413	p_000230	1
q0413	p_000237	1
q0413	p_000258	1
q0413	p_000261	1
q0413	p_000271	1
q0413	p_000283	1
q0413	p_000287	1
q0413	p_000299	1
q0413	p_000306	1
q0413	p_000324	1
q0413	p_000329	1
q0413	p_000342	1
q0413	p_000349	1
q0413	p_000359	1
q0413	p_000370	1
q0413	p_000378	1
q0413	p_000387	1
q0413	p_000419	1
q0413	p_000420	1
q0413	p_000422	1
q0413	p_000427	1
q0413	p_000429	1
q0413	p_000437	1
q0413	p_000456	1
q0413	p_000459	1
q0413	p_000461	1
q0413	p_000467	1
q0413	p_000470	1
q0413	p_000499	1
q0413	p_000518	1
q0413	p_000527	1
q0413	p_000528	1
q0413	p_000542	1
q0413	p_000548	1
q0413	p_000566	1
q0413	p_000571	1
q0413	p_000572	1
q0413	p_000592	1
q0413	p_000595	1
q0413	p_000596	1
q0413	traf_000013	1
q0413	traf_000019	1
q0413	traf_000024	1
q0413	traf_000041	1
q0413	traf_000064	1
q0413	traf_000082	1
q0413	traf_000085	1
q0413	traf_000101	1
q0413	traf_000104	1
q0413	traf_000107	1
q0413	traf_000110	1
q0413	traf_000113	1
q0413	traf_000119	1
q0413	traf_000131	1
q0413	traf_000142	1
q0413	traf_000155	1
q0413	traf_000170	1
q0413	traf_000178	1
q0413	traf_000180	1
q0413	traf_000186	1
q0413	traf_000200	1
q0413	traf_000203	1
q0413	traf_000210	1
q0413	traf_000214	1
q0413	traf_000216	1
q0413	traf_000232	1
q0413	traf_000248	1
q0413	traf_000249	1
q0413	traf_000255	1
q0413	traf_000259	1
q0413	traf_000262	1
q0413	traf_000267	1
q0413	traf_000296	1
q0413	traf_000303	1
q0413	traf_000305	1
q0413	traf_000320	1
q0413	traf_000327	1
q0413	traf_000332	1
q0413	traf_000337	1
q0413	traf_000339	1
q0413	traf_000354	1
q0413	traf_000364	1
q0413	traf_000381	1
q0413	traf_000392	1
q0413	traf_000405	1
q0413	traf_000411	1
q0413	traf_000419	1
q0413	traf_000421	1
q0413	traf_000439	1
q0413	traf_000447	1
q0413	traf_000454	1
q0413	traf_000455	1
q0413	traf_000462	1
q0413	traf_000488	1
q0413	traf_000494	1
q0413	traf_000499	1
q0413	traf_000502	1
q0413	traf_000506	1
q0413	traf_000510	1
q0413	traf_000516	1
q0413	traf_000528	1
q0413	traf_000535	1
q0413	traf_000538	1
q0413	traf_000539	1
q0413	traf_000540	1
q0413	traf_000543	1
q0413	traf_000556	1
q0413	traf_000569	1
q0413	traf_000576	1
q0413	traf_000579	1
q0414	sl_000010	1
q0414	sl_000011	1
q0414	sl_000024	1
q0414	sl_000027	1
q0414	sl_000032	1
q0414	sl_000040	1
q0414	sl_000056	1
q0414	sl_000075	1
q0414	sl_000091	1
q0414	sl_000098	1
q0414	sl_000107	1
q0414	sl_000112	1
q0414	sl_000113	1
q0414	sl_000115	1
q0414	sl_000120	1
q0414	sl_000121	1
q0414	sl_000126	1
q0414	sl_000129	1
q0414	sl_000135	1
q0414	sl_000137	1
q0414	sl_000144	1
q0414	sl_000156	1
q0414	sl_000160	1
q0414	sl_000181	1
q0414	sl_000182	1
q0414	sl_000185	1
q0414	sl_000188	1
q0414	sl_000203	1
q0414	sl_000229	1
q0414	sl_000246	1
q0414	sl_000261	1
q0414	sl_000278	1
q0414	sl_000281	1
q0414	sl_000289	1
q0414	sl_000301	1
q0414	sl_000303	1
q0414	sl_000312	1
q0414	sl_000320	1
q0414	sl_000322	1
q0414	sl_000343	1
q0414	sl_000355	1
q0414	sl_000360	1
q0414	sl_000362	1
q0414	sl_000386	1
q0414	sl_000403	1
q0414	sl_000418	1
q0414	sl_000425	1
q0414	sl_000426	1
q0414	sl_000434	1
q0414	sl_000436	1
q0414	sl_000463	1
q0414	sl_000465	1
q0414	sl_000467	1
q0414	sl_000471	1
q0414	sl_000482	1
q0414	sl_000496	1
q0414	sl_000499	1
q0414	sl_000500	1
q0414	sl_000507	1
q0414	sl_000517	1
q0414	sl_000527	1
q0414	sl_000531	1
q0414	sl_000534	1
q0414	sl_000553	1
q0414	sl_000556	1
q0414	sl_000558	1
q0414	sl_000564	1
q0414	sl_000565	1
q0414	sl_000569	1
q0414	sl_000579	1
q0414	sl_000581	1
q0414	sl_000591	1
q0414	sl_000594	1
q0414	sl_000599	1
q0414	p_000004	1
q0414	p_000007	1
q0414	p_000008	1
q0414	p_000009	1
q0414	p_000024	1
q0414	p_000025	1
q0414	p_000033	1
q0414	p_000034	1
q0414	p_000050	1
q0414	p_000063	1
q0414	p_000066	1
q0414	p_000068	1
q0414	p_000085	1
q0414	p_000095	1
q0414	p_000096	1
q0414	p_000102	1
q0414	p_000105	1
q0414	p_000113	1
q0414	p_000129	1
q0414	p_000131	1
q0414	p_000138	1
q0414	p_000148	1
q0414	p_000151	1
q0414	p_000161	1
q0414	p_000165	1
q0414	p_000174	1
q0414	p_000193	1
q0414	p_000196	1
q0414	p_000204	1
q0414	p_000208	1
q0414	p_000211	1
q0414	p_000212	1
q0414	p_000218	1
q0414	p_000220	1
q0414	p_000230	1
q0414	p_000237	1
q0414	p_000258	1
q0414	p_000261	1
q0414	p_000271	1
q0414	p_000283	1
q0414	p_000287	1
q0414	p_000299	1
q0414	p_000306	1
q0414	p_000324	1
q0414	p_000329	1
q0414	p_000342	1
q0414	p_000349	1
q0414	p_000359	1
q0414	p_000370	1
q0414	p_000378	1
q0414	p_000387	1
q0414	p_000419	1
q0414	p_000420	1
q0414	p_000422	1
q0414	p_000427	1
q0414	p_000429	1
q0414	p_000437	1
q0414	p_000456	1
q0414	p_000459	1
q0414	p_000461	1
q0414	p_000467	1
q0414	p_000470	1
q0414	p_000499	1
q0414	p_000518	1
q0414	p_000527	1
q0414	p_000528	1
q0414	p_000542	1
q0414	p_000548	1
q0414	p_000566	1
q0414	p_000571	1
q0414	p_000572	1
q0414	p_000592	1
q0414	p_000595	1
q0414	p_000596	1
q0415	pol_000003	1
q0415	pol_000004	1
q0415	pol_000010	1
q0415	pol_000013	1
q0415	pol_000014	1
q0415	pol_000018	1
q0415	pol_000022	1
q0415	pol_000050	1
q0415	pol_000064	1
q0415	pol_000068	1
q0415	pol_000069	1
q0415	pol_000072	1
q0415	pol_000076	1
q0415	pol_000078	1
q0415	pol_000087	1
q0415	pol_000089	1
q0415	pol_000090	1
q0415	pol_000095	1
q0415	pol_000109	1
q0415	pol_000119	1
q0415	pol_000122	1
q0415	pol_000124	1
q0415	pol_000131	1
q0415	pol_000141	1
q0415	pol_000142	1
q0415	pol_000151	1
q0415	pol_000155	1
q0415	pol_000165	1
q0415	pol_000166	1
q0415	pol_000173	1
q0415	pol_000176	1
q0415	pol_000179	1
q0415	pol_000184	1
q0415	pol_000186	1
q0415	pol_000190	1
q0415	pol_000191	1
q0415	pol_000195	1
q0415	pol_000208	1
q0415	pol_000212	1
q0415	pol_000215	1
q0415	pol_000219	1
q0415	pol_000220	1
q0415	pol_000223	1
q0415	pol_000228	1
q0415	pol_000236	1
q0415	pol_000241	1
q0415	pol_000250	1
q0415	pol_000262	1
q0415	pol_000268	1
q0415	pol_000279	1
q0415	pol_000281	1
q0415	pol_000300	1
q0415	pol_000303	1
q0415	pol_000305	1
q0415	pol_000312	1
q0415	pol_000319	1
q0415	pol_000321	1
q0415	pol_000327	1
q0415	pol_000329	1
q0415	pol_000335	1
q0415	pol_000343	1
q0415	pol_000344	1
q0415	pol_000350	1
q0415	pol_000354	1
q0415	pol_000363	1
q0415	pol_000373	1
q0415	pol_000376	1
q0415	pol_000380	1
q0415	pol_000410	1
q0415	pol_000420	1
q0415	pol_000428	1
q0415	pol_000430	1
q0415	pol_000437	1
q0415	pol_000450	1
q0415	pol_000454	1
q0415	pol_000462	1
q0415	pol_000465	1
q0415	pol_000474	1
q0415	pol_000477	1
q0415	pol_000478	1
q0415	pol_000482	1
q0415	pol_000489	1
q0415	pol_000490	1
q0415	pol_000511	1
q0415	pol_000520	1
q0415	pol_000523	1
q0415	pol_000524	1
q0415	pol_000533	1
q0415	pol_000539	1
q0415	pol_000543	1
q0415	pol_000556	1
q0415	pol_000563	1
q0415	pol_000565	1
q0415	pol_000570	1
q0415	pol_000572	1
q0415	pol_000584	1
q0415	pol_000585	1
q0415	pol_000587	1
q0415	pol_000593	1
q0415	p_000039	1
q0415	p_000047	1
q0415	p_000058	1
q0415	p_000072	1
q0415	p_000073	1
q0415	p_000082	1
q0415	p_000086	1
q0415	p_000089	1
q0415	p_000097	1
q0415	p_000101	1
q0415	p_000111	1
q0415	p_000115	1
q0415	p_000119	1
q0415	p_000120	1
q0415	p_000123	1
q0415	p_000125	1
q0415	p_000136	1
q0415	p_000144	1
q0415	p_000147	1
q0415	p_000155	1
q0415	p_000176	1
q0415	p_000183	1
q0415	p_000185	1
q0415	p_000186	1
q0415	p_000191	1
q0415	p_000194	1
q0415	p_000201	1
q0415	p_000209	1
q0415	p_000213	1
q0415	p_000221	1
q0415	p_000222	1
q0415	p_000224	1
q0415	p_000244	1
q0415	p_000245	1
q0415	p_000254	1
q0415	p_000255	1
q0415	p_000266	1
q0415	p_000272	1
q0415	p_000277	1
q0415	p_000286	1
q0415	p_000291	1
q0415	p_000298	1
q0415	p_000302	1
q0415	p_000316	1
q0415	p_000317	1
q0415	p_000321	1
q0415	p_000322	1
q0415	p_000325	1
q0415	p_000328	1
q0415	p_000341	1
q0415	p_000344	1
q0415	p_000350	1
q0415	p_000352	1
q0415	p_000353	1
q0415	p_000368	1
q0415	p_000375	1
q0415	p_000376	1
q0415	p_000377	1
q0415	p_000383	1
q0415	p_000392	1
q0415	p_000399	1
q0415	p_000408	1
q0415	p_000411	1
q0415	p_000417	1
q0415	p_000432	1
q0415	p_000435	1
q0415	p_000440	1
q0415	p_000443	1
q0415	p_000450	1
q0415	p_000452	1
q0415	p_000457	1
q0415	p_000462	1
q0415	p_000473	1
q0415	p_000482	1
q0415	p_000484	1
q0415	p_000485	1
q0415	p_000491	1
q0415	p_000493	1
q0415	p_000494	1
q0415	p_000500	1
q0415	p_000508	1
q0415	p_000510	1
q0415	p_000511	1
q0415	p_000515	1
q0415	p_000516	1
q0415	p_000522	1
q0415	p_000537	1
q0415	p_000538	1
q0415	p_000544	1
q0415	p_000546	1
q0415	p_000555	1
q0415	p_000559	1
q0415	p_000561	1
q0415	p_000567	1
q0415	p_000575	1
q0415	p_000581	1
q0415	p_000590	1
q0415	p_000591	1
q0415	p_000599	1
q0416	sl_000001	1
q0416	sl_000002	1
q0416	sl_000016	1
q0416	sl_000025	1
q0416	sl_000026	1
q0416	sl_000037	1
q0416	sl_000043	1
q0416	sl_000053	1
q0416	sl_000060	1
q0416	sl_000068	1
q0416	sl_000077	1
q0416	sl_000081	1
q0416	sl_000082	1
q0416	sl_000084	1
q0416	sl_000092	1
q0416	sl_000094	1
q0416	sl_000095	1
q0416	sl_000104	1
q0416	sl_000110	1
q0416	sl_000118	1
q0416	sl_000123	1
q0416	sl_000124	1
q0416	sl_000130	1
q0416	sl_000134	1
q0416	sl_000136	1
q0416	sl_000141	1
q0416	sl_000143	1
q0416	sl_000150	1
q0416	sl_000152	1
q0416	sl_000157	1
q0416	sl_000164	1
q0416	sl_000166	1
q0416	sl_000170	1
q0416	sl_000187	1
q0416	sl_000194	1
q0416	sl_000199	1
q0416	sl_000205	1
q0416	sl_000216	1
q0416	sl_000217	1
q0416	sl_000235	1
q0416	sl_000236	1
q0416	sl_000244	1
q0416	sl_000245	1
q0416	sl_000254	1
q0416	sl_000258	1
q0416	sl_000271	1
q0416	sl_000273	1
q0416	sl_000277	1
q0416	sl_000282	1
q0416	sl_000286	1
q0416	sl_000295	1
q0416	sl_000316	1
q0416	sl_000330	1
q0416	sl_000344	1
q0416	sl_000361	1
q0416	sl_000372	1
q0416	sl_000373	1
q0416	sl_000405	1
q0416	sl_000421	1
q0416	sl_000428	1
q0416	sl_000435	1
q0416	sl_000437	1
q0416	sl_000444	1
q0416	sl_000450	1
q0416	sl_000454	1
q0416	sl_000455	1
q0416	sl_000460	1
q0416	sl_000468	1
q0416	sl_000474	1
q0416	sl_000475	1
q0416	sl_000477	1
q0416	sl_000478	1
q0416	sl_000486	1
q0416	sl_000503	1
q0416	sl_000518	1
q0416	sl_000529	1
q0416	sl_000536	1
q0416	sl_000537	1
q0416	sl_000540	1
q0416	sl_000541	1
q0416	sl_000557	1
q0416	sl_000580	1
q0416	sl_000587	1
q0416	sl_000589	1
q0416	pol_000007	1
q0416	pol_000017	1
q0416	pol_000019	1
q0416	pol_000023	1
q0416	pol_000032	1
q0416	pol_000034	1
q0416	pol_000037	1
q0416	pol_000047	1
q0416	pol_000055	1
q0416	pol_000081	1
q0416	pol_000094	1
q0416	pol_000129	1
q0416	pol_000137	1
q0416	pol_000145	1
q0416	pol_000171	1
q0416	pol_000183	1
q0416	pol_000201	1
q0416	pol_000232	1
q0416	pol_000237	1
q0416	pol_000244	1
q0416	pol_000247	1
q0416	pol_000248	1
q0416	pol_000254	1
q0416	pol_000275	1
q0416	pol_000277	1
q0416	pol_000289	1
q0416	pol_000292	1
q0416	pol_000299	1
q0416	pol_000310	1
q0416	pol_000328	1
q0416	pol_000330	1
q0416	pol_000346	1
q0416	pol_000357	1
q0416	pol_000358	1
q0416	pol_000366	1
q0416	pol_000368	1
q0416	pol_000371	1
q0416	pol_000375	1
q0416	pol_000377	1
q0416	pol_000382	1
q0416	pol_000388	1
q0416	pol_000401	1
q0416	pol_000416	1
q0416	pol_000417	1
q0416	pol_000421	1
q0416	pol_000445	1
q0416	pol_000459	1
q0416	pol_000463	1
q0416	pol_000464	1
q0416	pol_000487	1
