query_id,query_text,vector,target_docids,target_domains
q0013,What streetlight readings are reported in Midtown Center?,"[-0.112049,0.143505,0.015917,-0.043690,-0.157242,-0.025445,0.018618,0.017712,-0.115797,-0.065458,0.021117,0.018786,-0.052247,0.005984,0.042982,0.116436,0.019499,-0.019218,0.003704,-0.032595,0.032361,-0.111002,-0.056791,-0.061161,0.039674,-0.158046,-0.058867,0.080157,-0.047556,-0.004539,0.035927,0.225315,-0.096558,-0.058596,0.051388,0.099810,0.142187,0.090324,0.030317,0.077045,0.215488,0.112143,0.094843,-0.004722,0.004339,0.160678,-0.002916,0.004188,-0.143795,0.167562,-0.101043,-0.082357,-0.025323,-0.068932,-0.111496,0.213379,0.009159,0.169469,-0.015060,0.047496,-0.050689,0.046403,0.111212,0.071530,-0.034414,0.025153,-0.027397,-0.066877,0.073915,-0.037209,-0.139605,-0.041994,-0.139890,-0.049838,-0.081643,0.149705,0.003257,-0.114770,-0.078257,0.000599,-0.017183,0.095459,-0.035376,0.103928,0.085676,0.223086,-0.038560,0.032538,-0.001067,0.084860,-0.180858,-0.072181,0.027347,-0.053087,-0.066499,0.058255,0.042233,-0.024384,-0.120294,0.036267,-0.070586,-0.096360,-0.081310,0.061045,0.026246,0.081498,0.047230,0.128769,-0.007651,-0.049654,-0.019209,0.066084,0.161867,0.170780,0.107179,-0.062733,0.096542,-0.062618,-0.069761,-0.083565,-0.076093,-0.053678,-0.024019,0.120021,0.038259,0.064474,-0.037767,-0.077613]",sl_000014;sl_000022;sl_000058;sl_000066;sl_000086;sl_000146;sl_000226;sl_000250;sl_000298;sl_000306;sl_000378;sl_000402;sl_000598,4.0
q0014,Find all pollution sensors in Lakeside District,"[0.093294,-0.006992,-0.043576,0.098907,-0.133155,-0.129958,0.024732,-0.007166,0.005695,-0.230570,0.112894,0.216677,0.092828,0.059158,-0.027917,0.036474,-0.156897,0.062620,0.109495,0.013126,-0.022585,0.038732,-0.101364,-0.066365,0.083262,0.047877,0.033554,0.014376,0.038106,-0.032021,0.067497,-0.038678,-0.114760,0.015522,0.066592,0.015020,-0.168356,-0.017972,-0.100476,-0.005291,-0.020764,-0.057295,0.064686,0.066520,0.057575,0.076367,-0.096522,-0.225866,-0.010715,0.116725,-0.114642,-0.175335,-0.036855,0.041086,-0.049141,-0.042131,0.059859,-0.088348,-0.057552,-0.044709,-0.018044,0.031496,0.013747,-0.026575,-0.167502,0.072696,-0.067316,0.061055,0.048620,-0.030193,-0.154027,0.113853,-0.057300,0.111980,0.157690,0.063830,-0.104227,-0.084341,0.000383,-0.041302,0.147174,0.199508,0.017796,-0.059873,0.007266,0.030341,0.145734,-0.010526,0.097635,-0.002569,-0.008948,0.002836,-0.115566,0.151825,0.063080,0.107189,-0.014851,-0.086694,0.152940,-0.083051,0.060409,0.019227,-0.224777,-0.001811,0.029334,0.089960,-0.059077,0.040175,-0.039583,0.098943,0.003021,0.068330,-0.079064,-0.004194,0.016627,0.050473,-0.047895,-0.075228,-0.014065,-0.102267,-0.054425,0.059872,-0.067593,0.086596,-0.124929,0.086641,-0.167355,0.054376]",pol_000138;pol_000150;pol_000168;pol_000180;pol_000204;pol_000234;pol_000240;pol_000246;pol_000264;pol_000306;pol_000336;pol_000384;pol_000438;pol_000492;pol_000510;pol_000558;pol_000576,5.0
q0015,What parking readings are reported in Westside Heights?,"[-0.047261,0.048281,-0.049206,0.016064,-0.061618,-0.042261,0.119655,-0.110093,-0.077824,-0.110632,-0.001108,0.103386,0.077919,0.070161,0.040835,-0.066468,0.147889,0.007457,0.154240,-0.066039,0.056449,-0.071741,-0.046150,-0.097259,0.048189,-0.149674,-0.124525,0.070387,-0.104728,-0.096573,0.082972,0.153504,-0.064574,-0.126414,0.053654,-0.034349,-0.001414,0.105119,-0.080700,0.010570,0.174211,0.142693,0.057369,0.036548,-0.123784,-0.045531,0.065174,0.080686,0.053921,0.080477,-0.007427,-0.101848,-0.067083,0.010720,-0.048475,0.142154,0.096023,-0.081965,0.059909,-0.139210,0.042709,0.108539,0.115684,0.078327,0.013819,0.079193,-0.097531,-0.018983,0.064014,-0.000984,-0.078311,0.025074,-0.086339,0.006064,-0.005012,0.197711,0.031014,-0.306641,0.012535,-0.109007,0.068368,0.066196,0.019525,-0.052903,0.132131,0.129642,-0.022823,-0.036476,-0.005693,0.174608,-0.092994,0.010212,-0.024985,-0.075794,-0.004876,0.138045,-0.063778,0.062982,0.026588,0.099847,-0.031473,-0.132523,-0.149401,0.010500,-0.012261,0.075550,0.091618,0.004697,-0.044030,0.010016,0.076837,0.158694,0.111334,0.018199,0.102320,-0.091680,0.135730,-0.034666,-0.018269,-0.094963,-0.114635,-0.005391,-0.061716,0.084845,0.068381,0.104881,-0.047055,0.026559]",p_000244;p_000272;p_000376,1.0
q0016,Query traffic records from South Hills Commercial Strip,"[0.029848,0.023416,0.026656,0.149678,-0.086195,-0.086218,0.159189,-0.012394,0.045379,0.008762,-0.035493,0.099425,0.138050,-0.008471,-0.075978,0.064436,0.136690,0.129044,0.064818,-0.002389,0.090241,-0.185269,-0.067331,-0.112248,-0.020902,0.006788,0.019946,-0.059898,-0.017726,0.128321,0.089971,-0.099498,-0.007646,-0.135115,-0.014560,-0.085195,-0.079518,-0.064421,-0.138355,-0.132539,0.059667,0.112910,0.062979,0.080195,-0.000454,0.041387,0.161152,0.039463,-0.022280,-0.027165,-0.093797,-0.069870,-0.028560,0.057889,-0.051001,-0.004370,0.037377,0.017115,-0.053587,-0.079532,-0.021654,0.054612,-0.006436,0.066988,-0.070976,0.016709,-0.048704,0.020531,0.018867,-0.117156,-0.069755,-0.005069,0.147827,-0.001505,-0.153621,0.099264,0.044582,-0.112543,0.055991,-0.077584,0.077452,0.122878,-0.239144,-0.209896,0.147176,-0.025046,-0.135310,-0.106513,0.036047,0.020733,-0.117394,0.010206,-0.127639,-0.101108,0.009335,-0.015161,0.150126,-0.131602,-0.080829,0.137261,-0.115476,-0.108642,-0.108288,-0.064808,-0.010175,0.077383,-0.027238,0.011297,0.034236,0.023357,0.071369,0.023302,0.150133,0.141653,0.052141,-0.063422,0.110186,-0.092591,-0.010488,-0.101173,0.105535,0.011538,0.025240,0.056950,-0.089586,0.127996,-0.089345,-0.115726]",traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,3.0
q0017,What streetlight readings are reported in Lakeside District?,"[-0.064007,-0.003913,-0.020705,0.002610,-0.145724,-0.061118,0.008537,-0.056636,0.091077,-0.281874,0.014731,0.059093,-0.063673,-0.026577,-0.000420,0.101552,-0.074835,-0.000765,0.043048,0.029125,0.036532,0.121627,0.019510,-0.064522,0.094198,-0.134675,-0.102523,0.150056,-0.003784,-0.057319,0.041574,0.162679,-0.212071,-0.180324,0.090414,0.128274,-0.053562,0.043449,-0.088056,0.084520,0.170382,-0.026584,0.100023,0.082024,-0.064216,0.110103,-0.086227,-0.109113,-0.095134,0.129422,-0.110906,-0.063009,-0.063360,-0.017871,-0.061776,0.100104,0.109458,0.079522,-0.070030,-0.038208,-0.069812,0.060780,0.081090,-0.037154,-0.075768,-0.017608,0.001318,-0.020721,0.125347,-0.031788,-0.163149,-0.024919,-0.135197,0.060528,0.069412,0.134984,0.034403,-0.186587,-0.037475,0.032442,0.071346,0.053113,0.018356,0.117441,-0.000997,0.136336,-0.069823,0.045265,0.100412,-0.023631,-0.076388,-0.057226,-0.081847,-0.007679,0.045673,0.144190,0.045178,-0.065843,-0.014283,-0.138520,0.019986,-0.011218,-0.096605,0.079020,0.002884,0.058126,0.086460,0.127674,-0.053124,-0.041512,0.043606,0.023312,-0.008733,0.044902,0.048482,-0.043244,0.114014,0.045905,0.031299,-0.078951,-0.116409,-0.032730,-0.153809,0.137121,-0.076597,0.047132,-0.173852,-0.063499]",sl_000582,5.0
q0018,Locate every pollution unit across Greenfield Park,"[0.098881,0.087392,0.047248,0.066743,-0.070672,-0.037755,0.044897,-0.037846,-0.137307,-0.047681,0.145471,0.255849,0.067560,0.078573,0.034734,-0.003230,-0.028888,0.192873,0.019246,-0.034078,0.066301,-0.108113,-0.029149,-0.077296,0.034966,-0.030925,-0.029945,0.007076,-0.116487,0.028731,0.008280,-0.028631,0.010234,0.004085,0.025621,-0.038414,-0.046572,0.005831,-0.013963,-0.060532,0.070198,-0.030292,0.008439,-0.007442,-0.017799,0.096594,-0.007609,-0.114234,0.014969,0.097106,0.001501,-0.181312,0.056102,0.040012,-0.078003,0.034797,0.000123,-0.160292,-0.021971,-0.084305,0.068996,0.009667,-0.070867,0.041947,-0.217332,0.094881,-0.221002,-0.028783,-0.019006,0.061153,-0.188817,0.144475,0.070341,0.074763,0.022338,0.089338,-0.061020,-0.075749,0.073425,-0.084484,-0.029619,0.213180,-0.061127,-0.054683,0.076145,-0.022418,0.100955,0.033177,0.050957,0.129200,-0.030448,0.047502,-0.013093,0.193313,0.011019,0.137376,-0.074412,-0.000498,0.097242,0.095255,-0.069350,-0.151093,-0.282553,-0.000238,0.016380,0.131491,-0.006282,0.004777,-0.125366,0.079167,0.013611,0.005774,0.038332,-0.021813,0.042407,-0.037360,-0.084999,-0.055558,-0.110833,-0.064905,-0.072228,0.037538,0.014255,0.150928,-0.072799,0.124344,-0.092487,0.097386]",pol_000059;pol_000125;pol_000149;pol_000239;pol_000431;pol_000473;pol_000509,7.0
q0019,Find all parking sensors in Westside Heights,"[-0.005118,0.051305,-0.015355,0.134811,-0.119532,-0.080161,0.119135,-0.092289,-0.117475,-0.061529,0.053255,0.236817,0.152495,0.090493,0.049095,-0.054565,0.084671,0.022212,0.085955,-0.130270,0.046587,-0.150723,0.002906,-0.051762,0.152327,-0.115649,-0.059128,-0.022308,-0.046280,0.088894,0.049194,0.041925,-0.049935,-0.049423,-0.028643,0.026342,-0.143643,0.081657,-0.035157,-0.058861,0.195005,0.100248,0.046249,-0.044522,-0.024238,0.040543,0.113029,0.021924,-0.005050,-0.023394,-0.090098,-0.079517,0.070763,0.094050,-0.090798,-0.025478,0.067817,-0.079849,0.097334,-0.091978,0.031962,0.073904,0.092900,0.138583,-0.094878,0.123700,-0.036310,-0.043797,0.064324,0.023513,-0.035607,0.119484,-0.003672,0.036587,0.046746,0.097131,-0.120689,-0.217885,-0.019373,-0.035840,0.080103,0.119436,-0.056672,-0.044938,0.031388,0.130441,0.077173,-0.108273,0.019909,0.236451,-0.022778,0.030349,-0.054515,-0.033688,-0.012356,0.094191,-0.050859,-0.037364,0.048212,0.169126,0.009659,-0.042687,-0.161028,-0.040292,-0.048460,0.110403,0.064697,-0.033797,-0.049793,0.074176,-0.025438,0.174478,0.045727,0.032427,0.139985,-0.101159,0.066615,-0.056376,-0.064385,-0.074071,-0.036507,0.033231,-0.148514,0.090417,0.113508,0.142992,-0.007736,0.064401]",p_000302;p_000538,1.0
q0020,Search for streetlight devices in North Harbor Commercial Strip,"[0.051176,0.107160,-0.033490,0.049376,-0.227907,-0.043027,-0.074168,-0.146745,-0.115149,-0.030678,-0.129216,0.241609,-0.063950,-0.136035,0.023304,0.028112,0.151002,-0.016336,-0.012522,-0.052297,-0.007872,-0.087162,0.059579,-0.083207,0.120989,-0.181382,-0.037872,0.051738,-0.013139,0.018572,0.040731,0.047533,-0.010816,-0.013392,0.010102,0.084211,-0.059998,-0.060526,-0.065128,0.071292,0.283464,-0.087251,0.080681,0.063669,0.042964,0.088335,-0.036544,0.014298,-0.076437,0.015601,-0.038846,0.158248,0.085756,0.124540,-0.195031,0.108801,0.113780,0.143579,-0.031274,-0.007493,-0.102623,0.063871,-0.008267,-0.005384,-0.117761,0.069035,-0.028965,-0.040627,0.143957,0.011368,-0.046676,-0.046881,0.030149,0.083751,-0.050481,0.065565,-0.089692,-0.071385,-0.061576,0.102992,0.082458,0.137500,-0.154391,0.015149,0.006559,0.073437,-0.009014,0.003100,0.052332,-0.008759,-0.046794,-0.035580,-0.034512,-0.112559,-0.146091,0.031230,0.043339,-0.032282,-0.075549,0.021164,-0.098103,0.037687,-0.006056,0.015111,-0.085250,0.086242,0.037190,0.044979,-0.115782,0.050000,-0.177769,0.018355,0.087090,0.187049,0.053441,-0.079561,0.015331,-0.082505,-0.071778,-0.080068,0.070401,-0.118793,-0.119102,0.127068,0.069848,-0.004044,0.046074,0.011273]",sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,0.0
q0021,Give me pollution information near Eastshore Quarter City Hall,"[0.139745,0.053851,0.071302,0.030860,-0.012292,-0.004758,0.032852,0.064950,-0.069570,-0.200176,0.009170,0.249580,0.020139,0.036526,-0.039436,-0.024269,-0.017633,0.026992,0.063611,-0.032886,0.100180,-0.076714,-0.126327,-0.073198,0.011951,0.036141,0.094524,0.159942,-0.105920,-0.036550,0.024309,-0.010164,-0.050978,-0.010244,0.162634,-0.115808,-0.052957,-0.078922,0.076055,-0.106048,0.039265,0.048507,0.121486,0.135432,0.022645,0.112110,0.017482,-0.084289,0.079022,0.081665,-0.152899,-0.140641,0.048735,0.090618,-0.037389,0.078964,0.045615,-0.081143,-0.015757,0.049878,0.134716,0.084844,-0.106509,0.094992,-0.156274,0.123072,-0.037168,-0.101579,0.074091,-0.051106,-0.252084,0.071321,0.017417,0.050686,0.062767,0.045936,-0.119532,-0.043897,0.006523,-0.044310,-0.029315,0.165938,0.123313,-0.013700,0.016151,0.105664,0.164621,-0.017862,0.001692,0.064144,0.014740,0.048945,-0.109337,0.083537,-0.047478,0.008894,-0.009568,0.005316,0.089153,0.017612,-0.011724,-0.192449,-0.145703,0.016492,0.098725,0.104484,-0.050164,0.091231,-0.110107,0.097705,-0.028542,0.095078,0.106520,0.137322,-0.009683,0.002152,-0.024275,-0.098235,-0.052972,-0.102373,-0.067804,0.052599,0.041116,0.133882,-0.034734,0.014133,-0.160868,0.028355]",pol_000028;pol_000100;pol_000118;pol_000154;pol_000199;pol_000235;pol_000280;pol_000325;pol_000361;pol_000367;pol_000370;pol_000397;pol_000412;pol_000415;pol_000433;pol_000436;pol_000451;pol_000457,2.0
q0022,Query parking records from Westside Heights Waterfront,"[-0.028301,0.037551,0.044292,0.177897,-0.069883,-0.058803,0.092590,-0.139605,-0.045247,-0.040463,-0.022901,0.152135,0.135701,0.145361,0.058983,0.014228,0.082448,-0.021739,0.060601,-0.070825,0.040862,-0.042409,-0.044308,-0.060520,0.085858,-0.033416,-0.100959,0.053301,-0.002228,0.046356,0.021085,0.074432,-0.044892,-0.245146,0.062819,-0.005571,-0.228623,0.064703,-0.187194,-0.056474,0.255620,0.119292,0.014231,-0.000111,-0.112801,-0.076952,0.082843,0.012331,-0.013793,-0.131325,-0.115019,-0.007171,0.031879,0.133012,-0.068272,0.110520,0.055132,-0.006060,0.022715,-0.134520,-0.009534,0.088081,0.089212,0.064636,-0.003349,0.102128,-0.061060,-0.083684,0.077304,-0.029806,-0.057195,0.063615,0.089257,0.049575,-0.088497,0.086700,0.001645,-0.205429,0.013856,-0.060241,0.124033,0.070858,-0.056732,-0.095892,0.120233,0.037158,-0.071264,-0.099218,0.100692,0.115764,-0.037721,0.055308,-0.122270,-0.088209,-0.001565,0.077106,-0.048257,-0.003084,0.059678,0.106950,-0.029144,-0.072342,-0.171622,0.050159,0.032495,0.138184,0.065722,-0.014267,-0.038436,0.022148,0.036999,0.142669,0.050419,0.049281,-0.020577,-0.031362,0.029967,0.004971,-0.068268,-0.091655,-0.007171,0.032763,-0.135749,0.200554,0.064433,0.093227,-0.063385,-0.010649]",p_000136;p_000328;p_000516,1.0
q0023,Give me parking information near South Hills Main Station,"[0.044612,0.067753,-0.021421,0.039026,-0.053729,0.010388,0.001166,-0.079234,-0.032656,-0.010666,-0.045381,0.127908,0.093974,0.093614,0.008371,-0.175765,0.160634,0.119156,0.000974,-0.044056,0.078474,-0.069263,0.033271,-0.131012,0.088344,-0.116147,-0.004237,-0.055705,-0.029609,-0.103035,0.060967,0.064147,-0.070002,-0.134354,0.057193,-0.123616,-0.098447,0.103852,0.000347,-0.036152,0.157805,0.163901,0.069393,0.034952,-0.176202,0.039962,0.180960,0.093289,0.002319,-0.066322,0.008564,-0.061817,0.085379,-0.008901,-0.003656,0.068021,-0.002787,-0.010542,0.026812,-0.060515,0.081331,0.085591,0.053600,0.052344,-0.104048,0.044557,-0.045235,-0.074164,0.073296,-0.114456,-0.152249,0.066929,0.104653,0.007838,0.001678,0.103109,0.038359,-0.262815,0.019751,-0.135702,0.105325,0.163794,-0.048977,-0.246171,0.095239,0.076352,-0.054588,-0.059174,0.106772,0.159013,-0.118361,-0.029878,-0.089846,-0.073641,-0.015170,0.055551,-0.033373,0.018944,-0.080602,0.047711,0.016978,-0.143940,-0.141515,0.001095,0.030217,0.034234,0.087178,0.027544,-0.036999,-0.003411,0.160099,0.058246,0.148343,0.101840,-0.007668,-0.056588,0.155408,-0.066537,-0.017870,-0.038558,-0.120013,0.050604,-0.040204,0.030621,0.094759,0.067463,-0.009591,-0.008375]",p_000078;p_000150;p_000168;p_000252;p_000270;p_000312;p_000348;p_000360;p_000390;p_000468;p_000570;p_000588,3.0
q0024,Locate every parking unit across Greenfield Park,"[0.035320,0.079252,0.025945,0.103108,-0.144129,-0.063066,0.054186,-0.139599,-0.060321,-0.017948,0.055515,0.192626,0.031774,0.106806,0.102184,-0.051510,0.014377,0.157224,0.013294,-0.117964,0.066664,-0.093796,0.063114,-0.040763,0.127347,-0.077358,-0.072097,-0.023189,-0.182634,0.031100,-0.006376,0.008607,-0.035786,-0.100757,-0.015139,-0.051497,-0.132349,0.135572,-0.092315,-0.014279,0.190708,0.017276,-0.042496,-0.097345,-0.107797,0.016070,0.140981,-0.027873,0.006719,-0.033576,0.031091,-0.118497,0.167889,0.066205,-0.112251,0.038520,0.019997,-0.029732,0.036483,-0.174047,0.063095,0.038736,-0.024716,0.054368,-0.093783,0.042133,-0.153720,-0.072865,-0.032005,0.071784,-0.081638,0.156598,0.106527,0.051992,0.005170,0.116000,-0.063938,-0.162648,0.067228,-0.152069,-0.010290,0.202687,-0.129967,-0.038049,0.070275,-0.060911,0.007271,-0.026244,0.061582,0.180406,-0.080371,0.086740,-0.008930,0.054812,-0.018167,0.128034,-0.095220,0.026047,0.026166,0.176599,-0.104785,-0.080080,-0.154892,0.007990,-0.013768,0.044979,0.019156,0.012948,-0.160009,0.058175,0.028717,0.009426,0.024117,0.031119,0.077758,-0.023468,-0.026367,-0.024565,-0.134080,-0.057356,-0.015636,0.015490,-0.077027,0.140392,0.077390,0.123033,-0.000095,0.067269]",p_000041;p_000137;p_000167;p_000173;p_000179;p_000197;p_000227;p_000323;p_000365;p_000371;p_000401;p_000479;p_000539;p_000545;p_000563,7.0
q0025,Find all parking sensors in Old Town Core,"[0.115233,0.097063,0.080467,0.088216,-0.167900,-0.120753,0.123100,-0.078650,-0.050291,0.007556,0.114662,0.169048,0.067427,0.134691,0.105304,-0.029360,0.075741,0.020636,-0.040412,-0.079373,0.000288,-0.169569,-0.045022,-0.019289,-0.002733,-0.064677,-0.063430,0.024843,-0.095092,0.077300,-0.048033,0.014884,-0.032863,0.043711,-0.057539,0.021713,-0.126327,0.126404,-0.091435,-0.101621,0.182433,0.059492,-0.026891,-0.062119,-0.137946,0.054504,0.087032,0.055548,-0.093876,-0.008756,-0.087605,-0.092493,0.093991,0.095071,-0.028009,-0.047294,0.022921,-0.008269,0.037517,-0.065441,0.000926,-0.017708,-0.023984,0.099366,-0.182755,0.039617,-0.033044,0.009373,-0.016052,0.004893,0.042045,0.127229,-0.005051,0.080984,0.061631,0.038768,-0.096623,-0.257532,-0.043845,-0.121629,0.058652,0.251243,-0.158465,-0.077348,-0.022849,0.089855,0.042120,-0.030648,0.098577,0.119433,-0.115763,-0.009775,0.041013,-0.004315,-0.016262,0.033442,-0.075736,-0.040858,0.023435,0.129404,-0.031891,-0.079261,-0.219910,0.028233,-0.005724,0.173936,0.077004,0.124072,-0.004665,0.058180,-0.032244,0.051441,0.035399,0.162102,0.112312,0.052771,0.007829,-0.120207,-0.067346,0.004006,-0.030139,0.042283,-0.106815,-0.008073,0.147753,0.050608,0.001506,0.072437]",p_000005;p_000029;p_000053;p_000149;p_000217;p_000269;p_000281;p_000301;p_000357;p_000361;p_000409;p_000413;p_000441;p_000445;p_000481;p_000501;p_000509;p_000557;p_000585,6.0
q0026,Show pollution status for the South Hills Transit Hub zone,"[0.094975,0.114080,-0.031922,0.049072,0.140690,0.038038,-0.015696,0.055734,-0.073311,-0.099916,0.090396,0.165199,-0.031818,0.126523,-0.015678,-0.078262,-0.018668,0.136683,0.005977,0.028404,-0.014861,-0.133600,-0.114606,-0.132067,-0.126640,-0.004584,0.098472,0.010216,-0.098932,-0.027545,0.097144,-0.030762,-0.018015,0.098265,0.069689,-0.035424,0.117817,-0.025289,-0.061447,-0.228582,-0.115191,0.087125,0.165408,0.023185,0.031313,0.152131,-0.058892,-0.099654,0.004913,0.176781,-0.020324,-0.196144,-0.119192,-0.079377,0.048080,-0.011170,0.011961,-0.174608,0.035975,-0.003647,0.085726,0.053928,-0.016842,0.003726,-0.092352,-0.008845,-0.132451,0.082569,0.141687,-0.077001,-0.180301,-0.029324,0.037743,0.016550,0.028804,0.016409,0.025503,-0.092498,-0.025722,-0.124321,-0.000989,0.161324,0.000991,-0.189318,-0.019486,0.078494,0.075165,-0.056569,0.109071,0.081409,0.007658,0.070821,-0.128418,-0.077073,0.010147,0.008978,0.021980,-0.108370,0.077309,0.029447,0.004086,-0.070003,-0.211499,-0.114004,0.078122,0.128727,0.011116,0.029671,-0.029034,0.116740,0.046369,0.066640,0.141028,0.042517,0.031980,-0.043362,0.009731,-0.111785,0.062624,-0.012721,0.012790,0.100480,0.089252,-0.021637,-0.031430,0.006713,-0.143195,-0.003485]",pol_000074;pol_000139;pol_000159;pol_000164;pol_000269;pol_000404;pol_000419;pol_000439;pol_000479;pol_000484;pol_000529,3.0
q0027,Search for pollution devices in Old Town Core Commercial Strip,"[0.168945,0.150575,0.050089,0.018427,-0.133110,-0.044903,0.033786,0.004400,-0.103345,-0.036648,0.044566,0.290286,0.043260,-0.000120,-0.054527,0.017332,0.149331,0.071420,0.050654,0.016225,0.021455,-0.100125,-0.109943,-0.206398,-0.060403,-0.025404,-0.024857,0.093573,-0.058906,0.013565,0.038571,-0.078936,0.043885,0.081250,0.042142,-0.017659,-0.042319,-0.030735,-0.061830,-0.090955,0.060288,-0.052878,0.049065,0.090640,-0.014005,0.056946,-0.097481,-0.058101,0.033702,0.082587,-0.048498,-0.029842,0.015234,0.068647,-0.115979,0.052023,0.017316,-0.049637,-0.037452,0.020893,-0.053651,0.028980,-0.146390,-0.025792,-0.250859,0.095102,-0.171080,0.022539,0.016529,0.046398,-0.130698,0.119858,0.025876,0.052883,-0.027170,-0.003846,-0.096785,-0.058048,0.037756,-0.000546,0.106695,0.194446,-0.003056,-0.199177,0.029936,0.012492,0.098340,-0.007406,0.081078,-0.000089,-0.062567,-0.110686,-0.025120,0.105662,-0.040400,0.016170,0.025624,0.003973,0.045150,0.007855,-0.137619,-0.068104,-0.224466,0.049098,0.013536,0.247292,-0.024188,0.096410,-0.083832,0.095932,-0.085494,-0.049522,0.040004,0.161182,0.026436,0.070712,0.008649,-0.181637,-0.155025,-0.052551,-0.018535,-0.011408,0.049219,0.098478,-0.004502,0.015657,-0.030031,0.079367]",pol_000032;pol_000248;pol_000254;pol_000368;pol_000416;pol_000464;pol_000554;pol_000578,6.0
q0028,Give me pollution information near Old Town Core Cultural Center,"[0.086913,0.096216,0.155906,-0.082137,0.014071,0.016244,0.059554,0.032182,-0.004217,-0.135904,0.104517,0.255876,0.038289,0.106158,0.014853,0.042727,0.012753,0.093223,-0.038236,-0.034146,0.034936,-0.055397,-0.214477,-0.063250,-0.094366,0.088475,-0.001411,0.124978,-0.098006,-0.036878,-0.064193,0.014933,-0.107043,0.046669,0.102628,-0.070174,-0.046050,-0.050983,0.095867,-0.111911,-0.035647,-0.024255,0.073015,0.073188,-0.037597,0.149543,-0.052076,-0.000791,-0.023986,0.033663,-0.084309,-0.159311,0.025350,0.063067,-0.047390,0.094747,0.027047,-0.027514,-0.062138,0.053000,0.027851,-0.015196,-0.076008,-0.024607,-0.228581,-0.007783,-0.117977,-0.013126,0.032815,-0.021400,-0.250972,0.168073,-0.046040,0.007503,0.049358,-0.072842,-0.071667,-0.112702,0.014269,-0.055537,0.003000,0.169619,0.099159,-0.137513,-0.024238,0.101009,0.055189,-0.017369,0.078522,-0.003119,-0.097123,-0.054797,-0.008028,0.132918,0.000147,0.046287,-0.042666,0.040982,0.077745,0.006872,-0.039669,-0.190079,-0.228379,-0.016654,0.048743,0.161159,-0.037068,0.088184,-0.072428,0.047412,0.041958,0.023665,0.066628,0.090411,0.028281,0.074048,0.020655,-0.188025,-0.100518,-0.061345,-0.110236,0.055623,0.124092,0.042420,-0.017942,0.012014,-0.122409,-0.000690]",pol_000034;pol_000094;pol_000232;pol_000244;pol_000292;pol_000310;pol_000328;pol_000346;pol_000358;pol_000382;pol_000388;pol_000514,6.0
q0029,Find all traffic sensors in Lakeside District,"[0.081272,-0.041385,-0.040851,0.141319,-0.160353,-0.134752,0.100536,-0.043921,0.056034,-0.226871,0.027627,0.208597,0.113178,0.121760,-0.056811,0.055800,-0.147601,0.051020,0.090878,0.017115,-0.013539,-0.052266,-0.104868,-0.003233,0.123485,-0.036926,0.031479,-0.045376,-0.003220,0.035047,0.020710,0.011644,-0.144307,-0.030601,0.037949,0.053221,-0.172998,0.001921,-0.200638,-0.032631,0.061591,-0.016659,0.054420,0.022186,0.033885,0.091190,0.027095,-0.190251,-0.011829,0.096717,-0.101853,-0.221591,-0.042136,0.065746,-0.097373,-0.135249,0.136871,0.013101,-0.002646,-0.106451,0.004566,0.061296,0.042751,-0.024356,-0.107892,-0.023119,-0.016307,0.078916,0.016686,-0.013367,-0.083690,0.072729,-0.026099,0.112405,0.127679,0.128885,-0.060889,-0.147691,0.008132,-0.126686,0.130170,0.187515,-0.146902,-0.029380,0.023116,-0.021007,0.057438,-0.077350,0.066288,0.004782,-0.111315,0.037972,-0.101528,0.064412,0.045830,0.046498,0.002674,-0.110182,0.093353,0.029977,0.026748,0.053686,-0.146508,-0.026011,-0.019277,0.026609,-0.076042,0.107622,-0.012411,0.098229,-0.006247,0.070802,-0.072916,0.086274,0.119174,0.043758,0.002078,-0.038354,0.033632,-0.091358,-0.000939,0.039441,-0.116086,0.027859,-0.072370,0.077474,-0.181368,-0.028671]",traf_000376;traf_000409;traf_000424;traf_000511,5.0
