qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
414,iroute,Show streetlight plus parking data in North Harbor Financial Row,0,sl_000010;sl_000011;sl_000024;sl_000027;sl_000032;sl_000040;sl_000056;sl_000075;sl_000091;sl_000098;sl_000107;sl_000112;sl_000113;sl_000115;sl_000120;sl_000121;sl_000126;sl_000129;sl_000135;sl_000137;sl_000144;sl_000156;sl_000160;sl_000181;sl_000182;sl_000185;sl_000188;sl_000203;sl_000229;sl_000246;sl_000261;sl_000278;sl_000281;sl_000289;sl_000301;sl_000303;sl_000312;sl_000320;sl_000322;sl_000343;sl_000355;sl_000360;sl_000362;sl_000386;sl_000403;sl_000418;sl_000425;sl_000426;sl_000434;sl_000436;sl_000463;sl_000465;sl_000467;sl_000471;sl_000482;sl_000496;sl_000499;sl_000500;sl_000507;sl_000517;sl_000527;sl_000531;sl_000534;sl_000553;sl_000556;sl_000558;sl_000564;sl_000565;sl_000569;sl_000579;sl_000581;sl_000591;sl_000594;sl_000599;p_000004;p_000007;p_000008;p_000009;p_000024;p_000025;p_000033;p_000034;p_000050;p_000063;p_000066;p_000068;p_000085;p_000095;p_000096;p_000102;p_000105;p_000113;p_000129;p_000131;p_000138;p_000148;p_000151;p_000161;p_000165;p_000174;p_000193;p_000196;p_000204;p_000208;p_000211;p_000212;p_000218;p_000220;p_000230;p_000237;p_000258;p_000261;p_000271;p_000283;p_000287;p_000299;p_000306;p_000324;p_000329;p_000342;p_000349;p_000359;p_000370;p_000378;p_000387;p_000419;p_000420;p_000422;p_000427;p_000429;p_000437;p_000456;p_000459;p_000461;p_000467;p_000470;p_000499;p_000518;p_000527;p_000528;p_000542;p_000548;p_000566;p_000571;p_000572;p_000592;p_000595;p_000596,/domain1,/domain1/data/doc/p_000522,/domain1=1.98011(0.53855);/domain0=1.73417(0.520729);/domain6=1.60326(0.478618);/domain5=1.52266(0.44115);/domain7=1.52017(0.438674),0,0,0.634305,103000.0000,103007.2307,103008.1835,103008.1835,8.1835,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,0.0000,103000000000,103007230688,103008183488,103008183488
415,iroute,Show pollution plus parking data in Westside Heights Downtown,1,pol_000003;pol_000004;pol_000010;pol_000013;pol_000014;pol_000018;pol_000022;pol_000050;pol_000064;pol_000068;pol_000069;pol_000072;pol_000076;pol_000078;pol_000087;pol_000089;pol_000090;pol_000095;pol_000109;pol_000119;pol_000122;pol_000124;pol_000131;pol_000141;pol_000142;pol_000151;pol_000155;pol_000165;pol_000166;pol_000173;pol_000176;pol_000179;pol_000184;pol_000186;pol_000190;pol_000191;pol_000195;pol_000208;pol_000212;pol_000215;pol_000219;pol_000220;pol_000223;pol_000228;pol_000236;pol_000241;pol_000250;pol_000262;pol_000268;pol_000279;pol_000281;pol_000300;pol_000303;pol_000305;pol_000312;pol_000319;pol_000321;pol_000327;pol_000329;pol_000335;pol_000343;pol_000344;pol_000350;pol_000354;pol_000363;pol_000373;pol_000376;pol_000380;pol_000410;pol_000420;pol_000428;pol_000430;pol_000437;pol_000450;pol_000454;pol_000462;pol_000465;pol_000474;pol_000477;pol_000478;pol_000482;pol_000489;pol_000490;pol_000511;pol_000520;pol_000523;pol_000524;pol_000533;pol_000539;pol_000543;pol_000556;pol_000563;pol_000565;pol_000570;pol_000572;pol_000584;pol_000585;pol_000587;pol_000593;p_000039;p_000047;p_000058;p_000072;p_000073;p_000082;p_000086;p_000089;p_000097;p_000101;p_000111;p_000115;p_000119;p_000120;p_000123;p_000125;p_000136;p_000144;p_000147;p_000155;p_000176;p_000183;p_000185;p_000186;p_000191;p_000194;p_000201;p_000209;p_000213;p_000221;p_000222;p_000224;p_000244;p_000245;p_000254;p_000255;p_000266;p_000272;p_000277;p_000286;p_000291;p_000298;p_000302;p_000316;p_000317;p_000321;p_000322;p_000325;p_000328;p_000341;p_000344;p_000350;p_000352;p_000353;p_000368;p_000375;p_000376;p_000377;p_000383;p_000392;p_000399;p_000408;p_000411;p_000417;p_000432;p_000435;p_000440;p_000443;p_000450;p_000452;p_000457;p_000462;p_000473;p_000482;p_000484;p_000485;p_000491;p_000493;p_000494;p_000500;p_000508;p_000510;p_000511;p_000515;p_000516;p_000522;p_000537;p_000538;p_000544;p_000546;p_000555;p_000559;p_000561;p_000567;p_000575;p_000581;p_000590;p_000591;p_000599,/domain1,/domain1/data/doc/pol_000191,/domain1=3.10694(0.768849);/domain7=2.44222(0.650677);/domain5=2.18218(0.572854);/domain0=2.07339(0.594216);/domain4=2.07263(0.647969),1,1,0.739971,103200.0000,103207.2307,103208.1786,103215.4154,15.4154,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,103200000000,103207230720,103208178592,103215415360
416,iroute,Combined streetlight and pollution readings near Old Town Core Lighthouse,6,sl_000001;sl_000002;sl_000016;sl_000025;sl_000026;sl_000037;sl_000043;sl_000053;sl_000060;sl_000068;sl_000077;sl_000081;sl_000082;sl_000084;sl_000092;sl_000094;sl_000095;sl_000104;sl_000110;sl_000118;sl_000123;sl_000124;sl_000130;sl_000134;sl_000136;sl_000141;sl_000143;sl_000150;sl_000152;sl_000157;sl_000164;sl_000166;sl_000170;sl_000187;sl_000194;sl_000199;sl_000205;sl_000216;sl_000217;sl_000235;sl_000236;sl_000244;sl_000245;sl_000254;sl_000258;sl_000271;sl_000273;sl_000277;sl_000282;sl_000286;sl_000295;sl_000316;sl_000330;sl_000344;sl_000361;sl_000372;sl_000373;sl_000405;sl_000421;sl_000428;sl_000435;sl_000437;sl_000444;sl_000450;sl_000454;sl_000455;sl_000460;sl_000468;sl_000474;sl_000475;sl_000477;sl_000478;sl_000486;sl_000503;sl_000518;sl_000529;sl_000536;sl_000537;sl_000540;sl_000541;sl_000557;sl_000580;sl_000587;sl_000589;pol_000007;pol_000017;pol_000019;pol_000023;pol_000032;pol_000034;pol_000037;pol_000047;pol_000055;pol_000081;pol_000094;pol_000129;pol_000137;pol_000145;pol_000171;pol_000183;pol_000201;pol_000232;pol_000237;pol_000244;pol_000247;pol_000248;pol_000254;pol_000275;pol_000277;pol_000289;pol_000292;pol_000299;pol_000310;pol_000328;pol_000330;pol_000346;pol_000357;pol_000358;pol_000366;pol_000368;pol_000371;pol_000375;pol_000377;pol_000382;pol_000388;pol_000401;pol_000416;pol_000417;pol_000421;pol_000445;pol_000459;pol_000463;pol_000464;pol_000487;pol_000495;pol_000503;pol_000514;pol_000535;pol_000545;pol_000553;pol_000554;pol_000557;pol_000571;pol_000573;pol_000578;pol_000582;pol_000588;pol_000595,/domain6,/domain6/data/doc/pol_000368,/domain6=2.1711(0.60124);/domain1=1.75887(0.492669);/domain0=1.6511(0.496706);/domain5=1.52375(0.440414);/domain2=1.44085(0.493625),1,1,0.705564,103400.0000,103407.6087,103408.1835,103415.7983,15.7983,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,103400000000,103407608720,103408183504,103415798272
417,iroute,Combined parking and pollution readings near Midtown Center Cathedral,4,p_000002;p_000006;p_000010;p_000014;p_000017;p_000018;p_000019;p_000020;p_000021;p_000026;p_000027;p_000028;p_000031;p_000036;p_000038;p_000040;p_000042;p_000045;p_000092;p_000094;p_000104;p_000170;p_000175;p_000188;p_000232;p_000233;p_000242;p_000249;p_000262;p_000276;p_000279;p_000331;p_000336;p_000364;p_000380;p_000394;p_000398;p_000402;p_000431;p_000434;p_000451;p_000454;p_000492;p_000503;p_000536;p_000549;p_000553;p_000562;p_000586;p_000587;pol_000011;pol_000035;pol_000039;pol_000054;pol_000065;pol_000079;pol_000084;pol_000097;pol_000112;pol_000120;pol_000134;pol_000174;pol_000210;pol_000216;pol_000221;pol_000252;pol_000256;pol_000258;pol_000265;pol_000283;pol_000286;pol_000301;pol_000318;pol_000334;pol_000352;pol_000365;pol_000378;pol_000383;pol_000385;pol_000387;pol_000395;pol_000396;pol_000399;pol_000402;pol_000424;pol_000429;pol_000432;pol_000434;pol_000435;pol_000440;pol_000466;pol_000471;pol_000475;pol_000493;pol_000494;pol_000501;pol_000504;pol_000507;pol_000521;pol_000525;pol_000534;pol_000547;pol_000555;pol_000560;pol_000561;pol_000562;pol_000579,/domain4,/domain4/data/doc/pol_000256,/domain1=2.24553(0.585233);/domain7=2.23159(0.604095);/domain4=2.22418(0.68614);/domain0=2.02418(0.582852);/domain6=1.85445(0.545329),1,1,0.728324,103600.0000,103606.3486,103607.7595,103614.1043,14.1043,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.3486,6.3448,103600000000,103606348576,103607759504,103614104272
418,iroute,Show parking plus streetlight data in Westside Heights Financial Row,1,p_000039;p_000047;p_000058;p_000072;p_000073;p_000082;p_000086;p_000089;p_000097;p_000101;p_000111;p_000115;p_000119;p_000120;p_000123;p_000125;p_000136;p_000144;p_000147;p_000155;p_000176;p_000183;p_000185;p_000186;p_000191;p_000194;p_000201;p_000209;p_000213;p_000221;p_000222;p_000224;p_000244;p_000245;p_000254;p_000255;p_000266;p_000272;p_000277;p_000286;p_000291;p_000298;p_000302;p_000316;p_000317;p_000321;p_000322;p_000325;p_000328;p_000341;p_000344;p_000350;p_000352;p_000353;p_000368;p_000375;p_000376;p_000377;p_000383;p_000392;p_000399;p_000408;p_000411;p_000417;p_000432;p_000435;p_000440;p_000443;p_000450;p_000452;p_000457;p_000462;p_000473;p_000482;p_000484;p_000485;p_000491;p_000493;p_000494;p_000500;p_000508;p_000510;p_000511;p_000515;p_000516;p_000522;p_000537;p_000538;p_000544;p_000546;p_000555;p_000559;p_000561;p_000567;p_000575;p_000581;p_000590;p_000591;p_000599;sl_000062;sl_000065;sl_000071;sl_000088;sl_000100;sl_000101;sl_000103;sl_000108;sl_000109;sl_000114;sl_000119;sl_000127;sl_000128;sl_000132;sl_000147;sl_000151;sl_000163;sl_000167;sl_000169;sl_000176;sl_000184;sl_000192;sl_000193;sl_000198;sl_000201;sl_000204;sl_000206;sl_000209;sl_000212;sl_000213;sl_000223;sl_000230;sl_000231;sl_000234;sl_000240;sl_000241;sl_000243;sl_000247;sl_000248;sl_000256;sl_000257;sl_000263;sl_000266;sl_000267;sl_000269;sl_000274;sl_000293;sl_000297;sl_000308;sl_000321;sl_000333;sl_000334;sl_000336;sl_000342;sl_000346;sl_000348;sl_000350;sl_000353;sl_000354;sl_000358;sl_000363;sl_000367;sl_000370;sl_000379;sl_000404;sl_000429;sl_000433;sl_000438;sl_000440;sl_000457;sl_000461;sl_000464;sl_000479;sl_000484;sl_000489;sl_000491;sl_000492;sl_000498;sl_000501;sl_000519;sl_000521;sl_000526;sl_000530;sl_000535;sl_000542;sl_000543;sl_000544;sl_000545;sl_000546;sl_000548;sl_000549;sl_000554;sl_000560;sl_000567;sl_000577;sl_000583;sl_000595;sl_000600,/domain1,/domain1/data/doc/p_000522,/domain1=2.5729(0.667271);/domain3=1.62087(0.53941);/domain7=1.58905(0.453631);/domain6=1.55774(0.46826);/domain5=1.55689(0.448616),1,1,0.730107,103800.0000,103807.2307,103808.1884,103808.1884,8.1884,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,0.0000,103800000000,103807230688,103808188416,103808188416
419,iroute,Find traffic and pollution sensors in Greenfield Park,7,traf_000001;traf_000003;traf_000031;traf_000032;traf_000038;traf_000057;traf_000062;traf_000066;traf_000074;traf_000080;traf_000081;traf_000087;traf_000093;traf_000096;traf_000100;traf_000103;traf_000123;traf_000128;traf_000138;traf_000144;traf_000150;traf_000151;traf_000154;traf_000161;traf_000164;traf_000175;traf_000182;traf_000184;traf_000189;traf_000196;traf_000207;traf_000220;traf_000222;traf_000236;traf_000250;traf_000254;traf_000257;traf_000268;traf_000277;traf_000280;traf_000283;traf_000284;traf_000286;traf_000297;traf_000299;traf_000302;traf_000307;traf_000309;traf_000316;traf_000325;traf_000326;traf_000329;traf_000342;traf_000345;traf_000347;traf_000348;traf_000362;traf_000368;traf_000371;traf_000372;traf_000377;traf_000386;traf_000393;traf_000395;traf_000416;traf_000423;traf_000457;traf_000473;traf_000485;traf_000491;traf_000496;traf_000497;traf_000500;traf_000504;traf_000507;traf_000515;traf_000517;traf_000520;traf_000521;traf_000524;traf_000533;traf_000537;traf_000542;traf_000545;traf_000548;traf_000551;traf_000561;traf_000573;traf_000588;traf_000598;pol_000002;pol_000015;pol_000016;pol_000031;pol_000038;pol_000040;pol_000044;pol_000048;pol_000051;pol_000059;pol_000086;pol_000088;pol_000091;pol_000093;pol_000096;pol_000108;pol_000111;pol_000123;pol_000125;pol_000132;pol_000133;pol_000140;pol_000144;pol_000146;pol_000147;pol_000148;pol_000149;pol_000152;pol_000153;pol_000160;pol_000169;pol_000170;pol_000192;pol_000202;pol_000214;pol_000218;pol_000224;pol_000229;pol_000239;pol_000242;pol_000253;pol_000255;pol_000259;pol_000260;pol_000270;pol_000271;pol_000273;pol_000274;pol_000285;pol_000288;pol_000308;pol_000309;pol_000313;pol_000314;pol_000316;pol_000345;pol_000348;pol_000355;pol_000364;pol_000369;pol_000372;pol_000379;pol_000400;pol_000403;pol_000405;pol_000411;pol_000418;pol_000423;pol_000431;pol_000444;pol_000452;pol_000460;pol_000472;pol_000473;pol_000476;pol_000483;pol_000488;pol_000498;pol_000508;pol_000509;pol_000513;pol_000540;pol_000544;pol_000567;pol_000568;pol_000589;pol_000590;pol_000592,/domain7,/domain7/data/doc/traf_000524,/domain7=3.27922(0.835779);/domain1=2.68342(0.678572);/domain0=2.43441(0.677578);/domain6=2.38643(0.668544);/domain5=2.18677(0.573834),1,1,0.790292,104000.0000,104006.6567,104008.1884,104014.8512,14.8512,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,104000000000,104006656736,104008188432,104014851232
420,iroute,Combined streetlight and pollution readings near Eastshore Quarter Art Museum,2,sl_000003;sl_000005;sl_000007;sl_000009;sl_000013;sl_000020;sl_000021;sl_000028;sl_000031;sl_000034;sl_000038;sl_000039;sl_000055;sl_000064;sl_000078;sl_000089;sl_000111;sl_000131;sl_000159;sl_000171;sl_000172;sl_000186;sl_000202;sl_000210;sl_000239;sl_000249;sl_000268;sl_000314;sl_000315;sl_000317;sl_000326;sl_000341;sl_000345;sl_000356;sl_000369;sl_000408;sl_000409;sl_000431;sl_000483;sl_000506;sl_000509;sl_000511;sl_000512;sl_000528;sl_000539;sl_000571;sl_000578;sl_000590;sl_000593;sl_000596;pol_000005;pol_000008;pol_000024;pol_000028;pol_000030;pol_000042;pol_000045;pol_000053;pol_000075;pol_000092;pol_000100;pol_000105;pol_000117;pol_000118;pol_000154;pol_000156;pol_000158;pol_000161;pol_000162;pol_000198;pol_000199;pol_000207;pol_000235;pol_000266;pol_000280;pol_000287;pol_000324;pol_000325;pol_000332;pol_000347;pol_000361;pol_000367;pol_000370;pol_000389;pol_000397;pol_000412;pol_000415;pol_000426;pol_000433;pol_000436;pol_000446;pol_000449;pol_000451;pol_000455;pol_000457;pol_000458;pol_000486;pol_000528;pol_000552;pol_000564,/domain1,/domain1/data/doc/pol_000013,/domain1=2.00389(0.546109);/domain2=1.94953(0.623);/domain5=1.68507(0.475519);/domain7=1.48918(0.433847);/domain0=1.40994(0.44102),0,0,0.726489,104200.0000,104207.2307,104208.1786,104215.4153,15.4153,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,104200000000,104207230720,104208178576,104215415344
421,iroute,Combined traffic and pollution readings near Old Town Core Main Station,6,traf_000008;traf_000020;traf_000023;traf_000037;traf_000042;traf_000045;traf_000047;traf_000053;traf_000059;traf_000063;traf_000067;traf_000075;traf_000077;traf_000095;traf_000118;traf_000146;traf_000147;traf_000159;traf_000160;traf_000165;traf_000168;traf_000169;traf_000172;traf_000174;traf_000199;traf_000209;traf_000211;traf_000213;traf_000215;traf_000221;traf_000224;traf_000246;traf_000247;traf_000251;traf_000261;traf_000276;traf_000292;traf_000301;traf_000314;traf_000318;traf_000330;traf_000338;traf_000340;traf_000341;traf_000355;traf_000375;traf_000380;traf_000398;traf_000402;traf_000406;traf_000410;traf_000412;traf_000417;traf_000420;traf_000427;traf_000430;traf_000437;traf_000441;traf_000456;traf_000464;traf_000474;traf_000475;traf_000489;traf_000490;traf_000512;traf_000531;traf_000547;traf_000559;traf_000562;traf_000566;traf_000571;traf_000584;traf_000599;pol_000007;pol_000017;pol_000019;pol_000023;pol_000032;pol_000034;pol_000037;pol_000047;pol_000055;pol_000081;pol_000094;pol_000129;pol_000137;pol_000145;pol_000171;pol_000183;pol_000201;pol_000232;pol_000237;pol_000244;pol_000247;pol_000248;pol_000254;pol_000275;pol_000277;pol_000289;pol_000292;pol_000299;pol_000310;pol_000328;pol_000330;pol_000346;pol_000357;pol_000358;pol_000366;pol_000368;pol_000371;pol_000375;pol_000377;pol_000382;pol_000388;pol_000401;pol_000416;pol_000417;pol_000421;pol_000445;pol_000459;pol_000463;pol_000464;pol_000487;pol_000495;pol_000503;pol_000514;pol_000535;pol_000545;pol_000553;pol_000554;pol_000557;pol_000571;pol_000573;pol_000578;pol_000582;pol_000588;pol_000595,/domain6,/domain6/data/doc/traf_000118,/domain6=2.8343(0.772279);/domain1=2.0943(0.552996);/domain0=1.99486(0.576082);/domain7=1.95157(0.542169);/domain3=1.82705(0.570701),1,1,0.723614,104400.0000,104407.6087,104407.7546,104415.3694,15.3694,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.6087,7.6148,104400000000,104407608736,104407754576,104415369376
422,iroute,Find traffic and pollution sensors in North Harbor,0,traf_000013;traf_000019;traf_000024;traf_000041;traf_000064;traf_000082;traf_000085;traf_000101;traf_000104;traf_000107;traf_000110;traf_000113;traf_000119;traf_000131;traf_000142;traf_000155;traf_000170;traf_000178;traf_000180;traf_000186;traf_000200;traf_000203;traf_000210;traf_000214;traf_000216;traf_000232;traf_000248;traf_000249;traf_000255;traf_000259;traf_000262;traf_000267;traf_000296;traf_000303;traf_000305;traf_000320;traf_000327;traf_000332;traf_000337;traf_000339;traf_000354;traf_000364;traf_000381;traf_000392;traf_000405;traf_000411;traf_000419;traf_000421;traf_000439;traf_000447;traf_000454;traf_000455;traf_000462;traf_000488;traf_000494;traf_000499;traf_000502;traf_000506;traf_000510;traf_000516;traf_000528;traf_000535;traf_000538;traf_000539;traf_000540;traf_000543;traf_000556;traf_000569;traf_000576;traf_000579;pol_000001;pol_000006;pol_000009;pol_000020;pol_000021;pol_000025;pol_000027;pol_000029;pol_000033;pol_000041;pol_000049;pol_000061;pol_000066;pol_000067;pol_000071;pol_000083;pol_000099;pol_000102;pol_000103;pol_000107;pol_000114;pol_000121;pol_000126;pol_000172;pol_000175;pol_000178;pol_000181;pol_000187;pol_000189;pol_000203;pol_000205;pol_000209;pol_000217;pol_000222;pol_000226;pol_000251;pol_000267;pol_000276;pol_000282;pol_000284;pol_000290;pol_000294;pol_000296;pol_000304;pol_000320;pol_000323;pol_000331;pol_000333;pol_000342;pol_000349;pol_000351;pol_000390;pol_000391;pol_000392;pol_000398;pol_000406;pol_000407;pol_000408;pol_000409;pol_000414;pol_000422;pol_000425;pol_000447;pol_000461;pol_000467;pol_000468;pol_000469;pol_000470;pol_000481;pol_000491;pol_000496;pol_000499;pol_000502;pol_000506;pol_000515;pol_000516;pol_000519;pol_000522;pol_000527;pol_000538;pol_000546;pol_000548;pol_000549;pol_000550;pol_000551;pol_000569;pol_000574;pol_000575;pol_000591;pol_000594;pol_000597;pol_000600,/domain0,/domain0/data/doc/pol_000461,/domain0=3.03387(0.787293);/domain1=2.31934(0.613551);/domain7=2.18742(0.600228);/domain5=2.13786(0.572804);/domain2=2.11084(0.667389),1,1,0.804755,104600.0000,104607.7447,104608.1835,104615.9343,15.9343,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.7447,7.7508,104600000000,104607744720,104608183520,104615934288
423,iroute,Search for parking alongside traffic around North Harbor Botanical Garden,0,p_000004;p_000007;p_000008;p_000009;p_000024;p_000025;p_000033;p_000034;p_000050;p_000063;p_000066;p_000068;p_000085;p_000095;p_000096;p_000102;p_000105;p_000113;p_000129;p_000131;p_000138;p_000148;p_000151;p_000161;p_000165;p_000174;p_000193;p_000196;p_000204;p_000208;p_000211;p_000212;p_000218;p_000220;p_000230;p_000237;p_000258;p_000261;p_000271;p_000283;p_000287;p_000299;p_000306;p_000324;p_000329;p_000342;p_000349;p_000359;p_000370;p_000378;p_000387;p_000419;p_000420;p_000422;p_000427;p_000429;p_000437;p_000456;p_000459;p_000461;p_000467;p_000470;p_000499;p_000518;p_000527;p_000528;p_000542;p_000548;p_000566;p_000571;p_000572;p_000592;p_000595;p_000596;traf_000013;traf_000019;traf_000024;traf_000041;traf_000064;traf_000082;traf_000085;traf_000101;traf_000104;traf_000107;traf_000110;traf_000113;traf_000119;traf_000131;traf_000142;traf_000155;traf_000170;traf_000178;traf_000180;traf_000186;traf_000200;traf_000203;traf_000210;traf_000214;traf_000216;traf_000232;traf_000248;traf_000249;traf_000255;traf_000259;traf_000262;traf_000267;traf_000296;traf_000303;traf_000305;traf_000320;traf_000327;traf_000332;traf_000337;traf_000339;traf_000354;traf_000364;traf_000381;traf_000392;traf_000405;traf_000411;traf_000419;traf_000421;traf_000439;traf_000447;traf_000454;traf_000455;traf_000462;traf_000488;traf_000494;traf_000499;traf_000502;traf_000506;traf_000510;traf_000516;traf_000528;traf_000535;traf_000538;traf_000539;traf_000540;traf_000543;traf_000556;traf_000569;traf_000576;traf_000579,/domain0,/domain0/data/doc/p_000033,/domain0=3.03624(0.824211);/domain7=2.62997(0.679664);/domain6=2.59296(0.703833);/domain1=2.49817(0.651044);/domain5=2.3513(0.621881),1,1,0.767979,104800.0000,104807.7447,104808.1884,104815.9391,15.9391,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,104800000000,104807744688,104808188400,104815939104
424,iroute,Combined streetlight and pollution readings near Eastshore Quarter City Library,2,sl_000003;sl_000005;sl_000007;sl_000009;sl_000013;sl_000020;sl_000021;sl_000028;sl_000031;sl_000034;sl_000038;sl_000039;sl_000055;sl_000064;sl_000078;sl_000089;sl_000111;sl_000131;sl_000159;sl_000171;sl_000172;sl_000186;sl_000202;sl_000210;sl_000239;sl_000249;sl_000268;sl_000314;sl_000315;sl_000317;sl_000326;sl_000341;sl_000345;sl_000356;sl_000369;sl_000408;sl_000409;sl_000431;sl_000483;sl_000506;sl_000509;sl_000511;sl_000512;sl_000528;sl_000539;sl_000571;sl_000578;sl_000590;sl_000593;sl_000596;pol_000005;pol_000008;pol_000024;pol_000028;pol_000030;pol_000042;pol_000045;pol_000053;pol_000075;pol_000092;pol_000100;pol_000105;pol_000117;pol_000118;pol_000154;pol_000156;pol_000158;pol_000161;pol_000162;pol_000198;pol_000199;pol_000207;pol_000235;pol_000266;pol_000280;pol_000287;pol_000324;pol_000325;pol_000332;pol_000347;pol_000361;pol_000367;pol_000370;pol_000389;pol_000397;pol_000412;pol_000415;pol_000426;pol_000433;pol_000436;pol_000446;pol_000449;pol_000451;pol_000455;pol_000457;pol_000458;pol_000486;pol_000528;pol_000552;pol_000564,/domain1,/domain1/data/doc/sl_000491,/domain1=2.33923(0.61788);/domain2=2.09317(0.659532);/domain0=1.86492(0.526868);/domain5=1.7998(0.499396);/domain7=1.76945(0.506875),0,0,0.694956,105000.0000,105007.2307,105008.1835,105008.1835,8.1835,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.2307,0.0000,105000000000,105007230704,105008183488,105008183488
425,iroute,Find Traffic sensors on an underwater highway in Atlantis at midnight (case 0),,,/domain5,/domain5/data/doc/traf_900232,/domain0=1.78432(0.527468);/domain1=1.75029(0.479669);/domain5=1.60314(0.449185);/domain2=1.34704(0.467457);/domain4=1.32306(0.459175),0,0,0.690448,105200.0000,105208.1786,105208.1786,105216.3534,16.3534,-1,2,-1,5,1,3015,171,45,1108,0,0,0,1,0,,none,,redundant,8.1786,8.1748,105200000000,105208178592,105208178592,105216353392
426,iroute,Search for Parking spots on the surface of the Moon in the year 2099 (case 1),,,/domain7,/domain7/data/doc/p_900062,/domain0=1.86495(0.551211);/domain1=1.84407(0.509009);/domain7=1.73471(0.485261);/domain5=1.70614(0.481168);/domain2=1.6421(0.544809),0,0,0.706681,105400.0000,105406.6665,105408.1835,105414.8462,14.8462,-1,2,-1,5,1,3015,168,42,1105,0,0,0,1,0,,none,,redundant,6.6665,6.6627,105400000000,105406666544,105408183472,105414846176
427,iroute,Locate Streetlights in a nonexistent Quantum Dimension after midnight (case 2),,,/domain0,/domain0/data/doc/traf_900077,/domain0=0.294395(0.183432);/domain2=0.0343589(0.135906);/domain5=0.00931721(0.110839);/domain4=-0.000564168(0.127024);/domain1=-0.115768(0.0838026),0,0,0.472177,105600.0000,105607.7447,105607.7447,105615.4955,15.4955,-1,2,-1,1,1,603,171,45,1108,0,0,0,1,0,,none,,redundant,7.7447,7.7508,105600000000,105607744736,105607744736,105615495536
428,iroute,Show Pollution sensors orbiting Saturn's rings in winter (case 3),,,/domain1,/domain1/data/doc/pol_900326,/domain0=1.20214(0.379212);/domain1=0.93006(0.311213);/domain7=0.882863(0.308858);/domain5=0.858905(0.295082);/domain3=0.80318(0.336635),0,0,0.492638,105800.0000,105807.2356,105807.7447,105814.9815,14.9815,-1,2,-1,4,1,2412,170,44,1107,0,0,0,1,0,,none,,redundant,7.2356,7.2368,105800000000,105807235648,105807744720,105814981488
429,iroute,Query traffic with velocity exceeding the speed of light on New Year (case 4),,,/domain6,/domain6/data/doc/traf_000224,/domain6=0.929785(0.331161);/domain3=0.681999(0.289881);/domain7=0.617834(0.247211);/domain0=0.501428(0.231238);/domain5=0.464955(0.206093),0,0,0.456444,106000.0000,106007.6087,106007.6087,106015.2235,15.2235,-1,2,-1,1,1,603,171,45,1108,0,0,0,1,0,,none,,redundant,7.6087,7.6148,106000000000,106007608736,106007608736,106015223536
430,iroute,List parking availability in Mars Colony Alpha at dawn (case 5),,,/domain1,/domain1/data/doc/p_900258,/domain0=2.14347(0.616129);/domain1=2.0811(0.56048);/domain7=2.04167(0.551916);/domain6=1.93916(0.555055);/domain4=1.74185(0.573067),0,0,0.769855,106200.0000,106207.2356,106207.7447,106214.9814,14.9814,-1,2,-1,5,1,3015,168,42,1105,0,0,0,1,0,,none,,redundant,7.2356,7.2367,106200000000,106207235616,106207744688,106214981392
431,iroute,Report on streetlights inside an active volcano before sunrise (case 6),,,/domain1,/domain1/data/doc/sl_900079,/domain0=1.55543(0.474615);/domain7=1.5021(0.436667);/domain1=1.46672(0.428949);/domain6=1.1171(0.363994);/domain3=0.993937(0.37996),0,0,0.540421,106400.0000,106407.2406,106407.7447,106414.9814,14.9814,-1,2,-1,5,1,3015,169,43,1106,0,0,0,1,0,,none,,redundant,7.2406,7.2367,106400000000,106407240560,106407744704,106414981440
